,column_name,type_of_data,type_of_string,avg_mon_values (0 if not monetary),avg_length_of_field,var_length,std_dev_length,ratio_white_space_length,ratio_num_val,is_country,is_sector,min_val(int),max_val(int),avg(int),variance,std_dev,incremetal_int,is_year
35,companiesmarketcap-company_code,0.0,1.0,1.2598441614550483e-09,0.04170864746551784,0.001526006247294438,0.03906412993136335,0.0,0.06552001959477231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,companiesmarketcap-rank,0.0,0.3333333333333333,1.2598441614550483e-09,0.05519751242052601,0.0008494978030334103,0.029146145594802247,0.0,0.8475299730930838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,companiesmarketcap-country,0.0,1.0,1.2598441614550483e-09,0.041587047910224786,0.002135370071599913,0.046210064613673864,0.00916080279005188,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,companiesmarketcap-shares,0.5,0.0,1.2598441614550483e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5956542974872535,1.0,1.0,1.0,1.0,1.0,0.0
39,companiesmarketcap-categories,0.0,1.0,1.2598441614550483e-09,0.21072334364034326,0.05665397255377727,0.23802094982118122,0.0948377039742319,0.00021176212492700794,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,disfold-founded,0.0,1.0,1.2598441614550483e-09,0.06344022513289094,0.021208382201018408,0.14563097953738555,0.1518723110122488,0.9190161325238728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,disfold-headquarters_country,0.0,1.0,1.2598441614550483e-09,0.06834763575721779,0.0019231926584507254,0.043854220531788335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,disfold-employees,0.0,1.0,1.2598441614550483e-09,0.03823437445714484,0.0010265024501077927,0.03203907692346633,0.018397663273174027,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,disfold-industry,0.0,1.0,1.2598441614550483e-09,0.17201994232706805,0.03444691748076909,0.1855988078646226,0.11188911549385896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,disfold-link,0.0,0.5,1.2598441614550483e-09,0.4872407323767501,0.24336521262899752,0.49332059822087054,0.0013873154897377697,0.0009203038004677111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,disfold-rank,0.5,0.0,1.2598441614550483e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.956394895810258e-07,3.966137319012587e-09,1.1230860261804854e-07,1.6058038221169852e-16,1.2672031495056288e-08,0.5,0.0
46,disfold-headquarters,0.0,1.0,1.2598441614550483e-09,0.16785081471702046,0.00826397886700067,0.09090642918408287,0.15648639444211296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,disfold-official_name,0.0,1.0,1.2598441614550483e-09,0.18023659799187017,0.03365533700229808,0.18345390974928302,0.18380077399689687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,disfold-sector,0.0,1.0,1.2598441614550483e-09,0.11326998575548067,0.014654505511869352,0.12105579503629454,0.04366810572595566,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,disfold-market_cap,0.0,0.6666666666666666,1.409219473590747e-06,0.13587881735746793,0.011091341571301521,0.10531543842809335,0.1325985783428033,0.4955706752062825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,disfold-ceo,0.0,1.0,1.2598441614550483e-09,0.19746899211340024,0.019084140785979024,0.13814536107296194,0.3030922720898545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,disfold-country,0.0,1.0,1.2598441614550483e-09,0.0893843588229163,0.004509149438966823,0.06715020058768865,0.08654766168217104,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,disfold-id,0.0,1.0,1.2598441614550483e-09,0.1528680123684119,0.06941604328855636,0.2634692454320928,0.0,0.47832204959164204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,disfold-revenue,0.0,0.6666666666666666,0.9999999999999999,0.14208908035993467,0.012461868236294945,0.11163273819222991,0.1309100091554174,0.5094471477785034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,disfold-net_income,0.0,0.6666666666666666,0.0003446092846776272,0.12845255880207065,0.008786432197000392,0.0937359706676172,0.13954978249248376,0.4656852239053319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,disfold-name,0.0,1.0,1.2598441614550483e-09,0.20294965778410867,0.04101840539832844,0.20253001110533828,0.2017386386248484,0.0007675210412718579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,disfold-gbp,0.0,0.6666666666666666,2.921705644790602e-09,0.13587881735746793,0.01172898633133041,0.10830044474207118,0.13577979954833053,0.48567851168321313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,disfold-stock,0.0,1.0,1.2598441614550483e-09,0.0314074279956919,0.00040953180083420313,0.020236892074481278,0.0,0.2514536826777374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,disfold-headquarters_continent,0.0,1.0,1.2598441614550483e-09,0.03773060487093075,0.003305153716119826,0.057490466306334885,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,disfold-categories,0.0,1.0,1.2598441614550483e-09,0.9261630128895527,0.14378497299374857,0.3791898904160666,0.07338987047021811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,forbes-ceo,0.0,1.0,1.2598441614550483e-09,0.13938783309592467,0.009455856259271013,0.09724122715839724,0.20687893394758625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,forbes-founded,0.5,0.0,1.2598441614550483e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001659918520690168,8.019617001406833e-09,4.3980599517759173e-07,6.148956424173006e-18,2.4797089394066002e-09,1.0,1.0
62,forbes-employees,0.5,0.0,1.2598441614550483e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.961239907386896e-07,9.13124708080976e-06,1.2457118893043391e-05,4.166057057678013e-11,6.4545000253141325e-06,0.5,0.0
63,forbes-sales,0.0,0.6666666666666666,1.0575705945218643e-08,0.098043984296286,0.0002046085463894543,0.01430414437809736,0.1695552458161891,0.3250049632849302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,forbes-assets,0.0,0.6666666666666666,3.492304703360792e-08,0.1037678490775805,0.00016054389745407085,0.012670591835193448,0.1599717549159771,0.37059469366977943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,forbes-market_value,0.0,0.6666666666666666,1.7047535565993105e-08,0.1022131119063336,0.0001397303765514054,0.011820760404957264,0.16235578929302094,0.3592535774096047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,forbes-profit,0.0,0.6666666666666666,2.0966098101330223e-09,0.11204530452002917,0.005112986548125753,0.071505150500686,0.15552983933191794,0.3865865241369772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,forbes-industry,0.0,1.0,1.2598441614550483e-09,0.15435326407949135,0.04686863490449192,0.21649165088864725,0.09452389795169186,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,forbes-name,0.0,1.0,1.2598441614550483e-09,0.1245613730326929,0.019474823920808428,0.13955222649892918,0.1138128774918274,0.0014795586412953655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,forbes-country,0.0,1.0,1.2598441614550483e-09,0.07541778132925685,0.004510431736262279,0.06715974788712566,0.059048466492333064,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,forbes-link,0.0,0.5,1.2598441614550483e-09,0.4072803390890456,0.020025944670108382,0.14151305476919218,0.0,0.00023564443051108416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,ft-employees_number_2017,0.5,0.0,1.2598441614550483e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.95154988423362e-08,3.045072396078733e-09,7.03298305944642e-09,1.157754588236441e-17,3.402579298468209e-09,0.5,0.0
72,ft-employees_number_2020,0.5,0.0,1.2598441614550483e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.95154988423362e-08,5.1142923867387535e-08,7.191083082709603e-08,1.824923680276746e-15,4.271912546245236e-08,0.5,0.0
73,ft-sector,0.0,1.0,1.2598441614550483e-09,0.09857381093006287,0.008201600417724641,0.09056268777882337,0.039620874602525356,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,ft-revenue_2017_eu,0.5,0.0,1.2598441614550483e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010273980100482789,0.0005772464418500074,0.0009494967043193461,2.5471078517254746e-07,0.0005046888003240684,0.5,0.0
75,ft-name,0.0,1.0,1.2598441614550483e-09,0.11376506965917381,0.017768313969772263,0.13329783932897138,0.09172252277269244,0.005448721268763394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,ft-country,0.0,1.0,1.2598441614550483e-09,0.054763228294479376,0.0024378645557235307,0.04937473600662115,0.01039103083179616,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,ft-link,0.0,0.5,1.2598441614550483e-09,0.22609700170239377,0.009837889753624549,0.09918613690241469,0.0,0.0030121704843092093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,ft-revenue_2020_eu,0.0,0.6666666666666666,1.2679500497523173e-09,0.14408678733974914,0.01088797391325307,0.10434545468420305,0.12461297356484569,0.5388003428763081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,ft-compound_annual_growth_rate_cagr_pct,0.5,0.0,1.2598441614550483e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.641272102641082e-06,1.2770247547883772e-09,1.7875817701242432e-08,4.592617422024661e-18,2.143039295492423e-09,0.5,0.0
80,ft-founding_year,0.5,0.0,1.2598441614550483e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018888041680275412,8.007706679127515e-09,4.524682065960825e-07,1.6604074202288856e-19,4.0748097136294415e-10,1.0,1.0
81,ft-absolute_growth_rate_pct,0.5,0.0,1.2598441614550483e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015385096121025175,2.634209948623985e-06,1.3786239014819275e-05,1.3081346756578968e-11,3.6168144487350973e-06,0.5,0.0
82,globaldata-name,0.0,0.3333333333333333,1.2598441614550483e-09,0.1798370565959073,0.028633304532899185,0.16921378351924876,0.21834621373567825,0.0008941733677820412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,globaldata-headquarters,0.0,1.0,1.2598441614550483e-09,0.10274293854011048,0.021072516660233832,0.14516375808111967,0.08470817548688482,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,globaldata-number_of_employees,0.5,0.0,1.2598441614550483e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8211336288147525e-05,1.1513311536673177e-06,4.53463548700912e-06,1.9094252247380018e-12,1.381819534070206e-06,1.0,0.0
85,globaldata-address,0.0,0.3333333333333333,1.2598441614550483e-09,0.4780773373171664,0.09177001043114988,0.3029356539451074,0.23864070634654447,0.18804064897460415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,globaldata-industry,0.0,1.0,1.2598441614550483e-09,0.16196192196782822,0.021366886707456168,0.14617416566362257,0.10254494337526669,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,globaldata-website,0.0,0.5,1.2598441614550483e-09,0.14980196643852275,0.010063164819127682,0.1003153269402422,0.0,0.0009918210425468698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,globaldata-market_cap,0.0,0.6666666666666666,6.107176998779316e-09,0.09746204356738353,0.003187513636572638,0.05645806972056907,0.1762145838662492,0.2933257527128045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,globaldata-telephone,0.0,1.0,1.2598441614550483e-09,0.11442518153076468,0.00021868690081924198,0.014788066162255361,0.28660203714398264,0.9611733809770192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,globaldata-revenue,0.0,0.6666666666666666,5.319176816118891e-09,0.08961018656846054,0.00016402086934569457,0.012807063260002059,0.18521299307995678,0.2505193208794449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,govuk-company_number,0.5,0.0,1.2598441614550483e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07620857095146569,5.799889047178281e-05,0.002301576735198294,2.163796561834076e-08,0.0001470984895175364,1.0,0.0
92,govuk-name,0.0,1.0,1.2598441614550483e-09,0.20572039050828614,0.01716466251075991,0.13101397830292735,0.29364169217157526,0.0013911560700556702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,govuk-office_address,0.0,1.0,1.2598441614550483e-09,0.44672202341660006,0.05688509180307925,0.23850595758403867,0.13948955106804894,0.09937528563658805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,govuk-dissolution_date,0.0,1.0,1.2598441614550483e-09,0.12234652398985511,0.0011470770442407962,0.03386852586459582,0.27535097211425535,0.46217230293024825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,govuk-registration_date,0.0,1.0,1.2598441614550483e-09,0.12069624431087794,0.0012794656131337853,0.03576961857685633,0.27977361638132436,0.47458422564790365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,govuk-registered_office_address,0.0,1.0,1.2598441614550483e-09,0.522643574332071,0.08937604902943865,0.2989582730573594,0.2613267336391055,0.0892225950079677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,govuk-incorporation_date,0.0,1.0,1.2598441614550483e-09,0.11964527672584511,0.001256614771662632,0.03544876262526849,0.2820609814674046,0.47618646022942357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,govuk-url,0.0,0.5,1.2598441614550483e-09,0.652077615259007,0.0,0.0,0.0,0.1179605287358608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,govuk-id,0.5,0.0,1.2598441614550483e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.985464965270086e-07,5.232601588046636e-09,1.4286438620586246e-07,2.614392735449718e-16,1.616908388081934e-08,1.0,0.0
100,govuk-company_type,0.0,1.0,1.2598441614550483e-09,0.2037574262585554,0.01132979848736641,0.10644152614166338,0.13986916637054048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,govuk-company_status,0.0,1.0,1.2598441614550483e-09,0.05628322273564257,0.00047583236826429393,0.02181358219697751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,hithorizons-Unnamed: 0,0.5,0.0,1.2598441614550483e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.980619953693448e-07,2.6401214385819523e-09,7.375059457935445e-08,7.110264081290664e-17,8.432238185257021e-09,0.5,0.0
103,hithorizons-id,0.0,1.0,1.2598441614550483e-09,0.27821978251050966,0.0,0.0,0.0,0.7109228294348665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,hithorizons-name,0.0,1.0,1.2598441614550483e-09,0.18594309140812285,0.05091257682280686,0.2256381546255129,0.21678993179319675,0.0019470898334397809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,hithorizons-address,0.0,1.0,1.2598441614550483e-09,0.46319876315880903,0.021022899070480577,0.1449927552344619,0.2542765670427615,0.14797526159308833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,hithorizons-nation,0.0,1.0,1.2598441614550483e-09,0.043471841017267136,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,hithorizons-hhid,0.0,1.0,1.2598441614550483e-09,0.12172115484834797,0.0,0.0,0.0,0.8082843538794234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,hithorizons-industry,0.0,1.0,1.2598441614550483e-09,0.23002293020185524,0.11599620340066981,0.3405821536731921,0.12083403861221008,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,hithorizons-sic_code,0.0,1.0,1.2598441614550483e-09,0.24293854011048188,0.011953814870272757,0.10933350296351416,0.17422758377293718,0.16897729204492148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,hithorizons-type,0.0,1.0,1.2598441614550483e-09,0.09671507487058333,0.0001660223021534934,0.012884964189065233,0.003928938792253672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,hithorizons-est_of_ownership,0.5,0.0,1.2598441614550483e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001464868142959189,8.019617001406833e-09,4.4518019937422953e-07,3.778458011522787e-18,1.9438256124258647e-09,1.0,1.0
112,infoclipper-index,0.5,0.0,1.2598441614550483e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.686918468743077e-06,1.846496964036791e-08,5.168823740684475e-07,3.3707390334512387e-15,5.805806604987147e-08,1.0,0.0
113,infoclipper-url,0.0,0.5,1.2598441614550483e-09,0.7601969912795746,0.043599597388463425,0.2088051660962042,0.0,0.030239219152995718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,infoclipper-name,0.0,1.0,1.2598441614550483e-09,0.20962026196018482,0.040793344969240135,0.2019736244395296,0.2057546014637406,0.0028827127131154547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,infoclipper-trade_name,0.0,1.0,1.2598441614550483e-09,0.10712052253066046,0.025197697426366662,0.1587378260729517,0.09905903997373132,0.006629305995790263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,infoclipper-address_name,0.0,0.3333333333333333,1.2598441614550483e-09,0.19808567557238646,0.034926061875255654,0.18688515691529828,0.2772496114335974,0.14623322943572203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,infoclipper-postalcode,0.0,1.0,1.2598441614550483e-09,0.1259510822360421,0.019124530390189853,0.1382914689711186,0.7242902046380679,0.6314155191102921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,infoclipper-city,0.0,1.0,1.2598441614550483e-09,0.07480109787027064,0.008971084387848334,0.09471580854244097,0.039578826827278105,3.898164233804845e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,infoclipper-state,0.0,1.0,1.2598441614550483e-09,0.09042664072542819,0.005952396439658606,0.07715177535001128,0.05478900619370602,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,infoclipper-country,0.0,1.0,1.2598441614550483e-09,0.09087829621651669,0.00554882062680069,0.07449040627356444,0.08816087399846108,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,infoclipper-location_type,0.0,1.0,1.2598441614550483e-09,0.10137060070180313,0.0005336164940225417,0.023100140562830822,0.0298744193881039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,teamblind-name,0.0,1.0,1.2598441614550483e-09,0.16678247576694574,0.01702834285177267,0.13049269271408523,0.15071309767554644,0.0024809498859552103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
