,market_cap,revenue,net_income,gbp
11220,doll_140.54 b,,,
11221,doll_18.18 b,,,
11222,doll_117.31 b,,,
11223,doll_115.98 b,,,
11224,doll_116.76 b,,,
11225,0,,,
11226,doll_37.2 m,,,
11227,doll_56.7 m,,,
11228,doll_20.4 m,,,
11229,doll_46.5 m,,,
11230,doll_62.6 m,,,
11231,doll_43.8 m,,,
11232,doll_1.51 b,,,
11233,doll_1.46 b,,,
11234,doll_1.52 b,,,
11235,doll_1.65 b,,,
11236,doll_1.54 b,,,
11237,doll_1.51 b,,,
11238,doll_1.69 b,,,
11239,doll_1.65 b,,,
11240,doll_1.66 b,,,
11241,doll_1.72 b,,,
11242,doll_1.73 b,,,
11243,doll_1.77 b,,,
11244,doll_1.89 b,,,
11245,doll_1.82 b,,,
11246,doll_1.94 b,,,
11247,doll_1.93 b,,,
11248,doll_1.96 b,,,
11249,doll_1.95 b,,,
11250,doll_1.98 b,,,
11251,doll_1.99 b,,,
11252,doll_2.05 b,,,
11253,doll_2.18 b,,,
11254,doll_2.05 b,,,
11255,doll_2.14 b,,,
11256,doll_2.43 b,,,
11257,doll_2.45 b,,,
11258,doll_2.48 b,,,
11259,doll_2.47 b,,,
11260,doll_2.63 b,,,
11261,doll_2.51 b,,,
11262,doll_2.86 b,,,
11263,doll_2.76 b,,,
11264,doll_2.97 b,,,
11265,doll_2.93 b,,,
11266,doll_3.18 b,,,
11267,doll_2.70 b,,,
11268,doll_3.17 b,,,
11269,doll_3.37 b,,,
11270,doll_3.28 b,,,
11271,doll_3.40 b,,,
11272,doll_3.57 b,,,
11273,doll_3.50 b,,,
11274,doll_3.64 b,,,
11275,doll_3.71 b,,,
11276,doll_3.80 b,,,
11277,doll_4.31 b,,,
11278,doll_4.32 b,,,
11279,doll_12.97 b,,,
11280,doll_1.31 b,,,
11281,doll_13.08 b,,,
11282,doll_13.29 b,,,
11283,doll_13.82 b,,,
11284,doll_1.32 b,,,
11285,doll_14.16 b,,,
11286,doll_14.17 b,,,
11287,doll_14.51 b,,,
11288,doll_14.73 b,,,
11289,doll_14.79 b,,,
11290,doll_15.06 b,,,
11291,doll_18.40 b,,,
11292,doll_16.53 b,,,
11293,doll_16.82 b,,,
11294,doll_18.42 b,,,
11295,doll_16.99 b,,,
11296,doll_1.81 b,,,
11297,doll_19.12 b,,,
11298,doll_20.18 b,,,
11299,doll_19.21 b,,,
11300,doll_20.63 b,,,
11301,doll_2.19 b,,,
11302,doll_2.00 b,,,
11303,doll_21.51 b,,,
11304,doll_21.91 b,,,
11305,doll_22.15 b,,,
11306,doll_23.06 b,,,
11307,doll_22.63 b,,,
11308,doll_23.33 b,,,
11309,doll_24.02 b,,,
11310,doll_24.80 b,,,
11311,doll_25.31 b,,,
11312,doll_24.98 b,,,
11313,doll_25.77 b,,,
11314,doll_27.32 b,,,
11315,doll_28.24 b,,,
11316,doll_27.79 b,,,
11317,doll_28.43 b,,,
11318,doll_5.63 b,,,
11319,doll_5.67 b,,,
11320,doll_5.55 b,,,
11321,doll_29.09 b,,,
11322,doll_5.85 b,,,
11323,doll_6.21 b,,,
11324,doll_5.92 b,,,
11325,doll_5.91 b,,,
11326,doll_6.38 b,,,
11327,doll_6.35 b,,,
11328,doll_6.55 b,,,
11329,doll_6.45 b,,,
11330,doll_653.6 m,,,
11331,doll_6.93 b,,,
11332,doll_6.90 b,,,
11333,doll_679.7 m,,,
11334,doll_7.28 b,,,
11335,doll_7.10 b,,,
11336,doll_705.8 m,,,
11337,doll_7.22 b,,,
11338,doll_6.73 b,,,
11339,doll_7.45 b,,,
11340,doll_728.1 m,,,
11341,doll_7.72 b,,,
11342,doll_7.60 b,,,
11343,doll_7.57 b,,,
11344,doll_7.73 b,,,
11345,doll_7.83 b,,,
11346,doll_7.87 b,,,
11347,doll_8.19 b,,,
11348,doll_7.94 b,,,
11349,doll_7.76 b,,,
11350,doll_809.2 m,,,
11351,doll_8.58 b,,,
11352,doll_8.96 b,,,
11353,doll_892.5 m,,,
11354,doll_9.22 b,,,
11355,doll_9.01 b,,,
11356,doll_9.21 b,,,
11357,doll_9.79 b,,,
11358,doll_946.6 m,,,
11359,doll_2.39 b,,,
11360,doll_337.6 m,,,
11361,doll_2.39 b,,,
11362,doll_2.45 b,,,
11363,doll_2.45 b,,,
11364,doll_236.7 m,,,
11365,doll_236.8 m,,,
11366,doll_2.24 b,,,
11367,doll_2.52 b,,,
11368,doll_2.51 b,,,
11369,doll_2.47 b,,,
11370,doll_2.55 b,,,
11371,doll_2.60 b,,,
11372,doll_2.65 b,,,
11373,doll_2.64 b,,,
11374,doll_2.70 b,,,
11375,doll_2.85 b,,,
11376,doll_2.75 b,,,
11377,doll_2.86 b,,,
11378,doll_2.86 b,,,
11379,doll_2.91 b,,,
11380,doll_3.04 b,,,
11381,doll_3.01 b,,,
11382,doll_3.08 b,,,
11383,doll_3.26 b,,,
11384,doll_328.7 m,,,
11385,doll_330.2 m,,,
11386,doll_3.58 b,,,
11387,doll_3.53 b,,,
11388,doll_3.77 b,,,
11389,doll_3.42 b,,,
11390,doll_3.83 b,,,
11391,doll_399.1 m,,,
11392,doll_4.21 b,,,
11393,doll_4.14 b,,,
11394,doll_4.26 b,,,
11395,doll_3.93 b,,,
11396,doll_4.39 b,,,
11397,doll_429.2 m,,,
11398,doll_1.96 b,,,
11399,doll_4.49 b,,,
11400,doll_1.40 b,,,
11401,doll_1.41 b,,,
11402,doll_1.44 b,,,
11403,doll_1.39 b,,,
11404,doll_1.47 b,,,
11405,doll_1.53 b,,,
11406,doll_1.56 b,,,
11407,doll_1.54 b,,,
11408,doll_1.61 b,,,
11409,doll_1.57 b,,,
11410,doll_1.60 b,,,
11411,doll_1.71 b,,,
11412,doll_1.68 b,,,
11413,doll_170.4 m,,,
11414,doll_1.68 b,,,
11415,doll_1.69 b,,,
11416,doll_1.72 b,,,
11417,doll_176.6 m,,,
11418,doll_1.79 b,,,
11419,doll_1.81 b,,,
11420,doll_171.7 m,,,
11421,doll_1.78 b,,,
11422,doll_1.84 b,,,
11423,doll_179.3 m,,,
11424,doll_186.4 m,,,
11425,doll_1.85 b,,,
11426,doll_1.85 b,,,
11427,doll_1.94 b,,,
11428,doll_1.94 b,,,
11429,doll_1.97 b,,,
11430,doll_2.00 b,,,
11431,doll_2.01 b,,,
11432,doll_1.94 b,,,
11433,doll_2.03 b,,,
11434,doll_2.03 b,,,
11435,doll_2.03 b,,,
11436,doll_2.14 b,,,
11437,doll_2.18 b,,,
11438,doll_2.18 b,,,
11439,doll_2.24 b,,,
11440,doll_2.19 b,,,
11441,doll_2.26 b,,,
11442,doll_826.0 m,,,
11443,doll_832.1 m,,,
11444,doll_833.7 m,,,
11445,doll_845.2 m,,,
11446,doll_797.8 m,,,
11447,doll_82.7 m,,,
11448,doll_864.4 m,,,
11449,doll_865.5 m,,,
11450,doll_873.8 m,,,
11451,doll_84.5 m,,,
11452,doll_876.1 m,,,
11453,doll_878.0 m,,,
11454,doll_85.1 m,,,
11455,doll_86.3 m,,,
11456,doll_904.9 m,,,
11457,doll_85.8 m,,,
11458,doll_953.4 m,,,
11459,doll_956.2 m,,,
11460,doll_905.8 m,,,
11461,doll_966.1 m,,,
11462,doll_972.7 m,,,
11463,doll_983.5 m,,,
11464,doll_1.01 b,,,
11465,doll_1.01 b,,,
11466,doll_1.01 b,,,
11467,doll_1.03 b,,,
11468,doll_1.08 b,,,
11469,doll_1.09 b,,,
11470,doll_1.10 b,,,
11471,doll_1.10 b,,,
11472,doll_1.14 b,,,
11473,doll_1.13 b,,,
11474,doll_1.09 b,,,
11475,doll_1.18 b,,,
11476,doll_1.17 b,,,
11477,doll_1.21 b,,,
11478,doll_1.21 b,,,
11479,doll_1.23 b,,,
11480,doll_1.23 b,,,
11481,doll_1.24 b,,,
11482,doll_121.4 m,,,
11483,doll_550.2 m,,,
11484,doll_558.8 m,,,
11485,doll_550.6 m,,,
11486,doll_566.4 m,,,
11487,doll_53.3 m,,,
11488,doll_570.7 m,,,
11489,doll_568.2 m,,,
11490,doll_570.9 m,,,
11491,doll_585.3 m,,,
11492,doll_590.1 m,,,
11493,doll_602.3 m,,,
11494,doll_57.8 m,,,
11495,doll_596.0 m,,,
11496,doll_605.4 m,,,
11497,doll_603.8 m,,,
11498,doll_622.7 m,,,
11499,doll_632.4 m,,,
11500,doll_639.3 m,,,
11501,doll_642.8 m,,,
11502,doll_643.1 m,,,
11503,doll_639.4 m,,,
11504,doll_644.4 m,,,
11505,doll_646.3 m,,,
11506,doll_654.2 m,,,
11507,doll_65.3 m,,,
11508,doll_655.1 m,,,
11509,doll_680.4 m,,,
11510,doll_689.6 m,,,
11511,doll_704.7 m,,,
11512,doll_692.1 m,,,
11513,doll_705.0 m,,,
11514,doll_69.6 m,,,
11515,doll_722.4 m,,,
11516,doll_727.5 m,,,
11517,doll_731.3 m,,,
11518,doll_729.6 m,,,
11519,doll_759.7 m,,,
11520,doll_741.3 m,,,
11521,doll_742.0 m,,,
11522,doll_387.3 m,,,
11523,doll_266.8 m,,,
11524,doll_280.5 m,,,
11525,doll_282.6 m,,,
11526,doll_280.7 m,,,
11527,doll_285.4 m,,,
11528,doll_284.7 m,,,
11529,doll_288.0 m,,,
11530,doll_292.1 m,,,
11531,doll_289.4 m,,,
11532,doll_292.2 m,,,
11533,doll_294.4 m,,,
11534,doll_307.5 m,,,
11535,doll_294.8 m,,,
11536,doll_317.1 m,,,
11537,doll_302.3 m,,,
11538,doll_301.5 m,,,
11539,doll_319.8 m,,,
11540,doll_323.2 m,,,
11541,doll_326.2 m,,,
11542,doll_323.7 m,,,
11543,doll_327.8 m,,,
11544,doll_337.9 m,,,
11545,doll_376.0 m,,,
11546,doll_333.3 m,,,
11547,doll_343.5 m,,,
11548,doll_379.3 m,,,
11549,doll_376.1 m,,,
11550,doll_389.6 m,,,
11551,doll_385.9 m,,,
11552,doll_384.9 m,,,
11553,doll_390.8 m,,,
11554,doll_391.7 m,,,
11555,doll_392.2 m,,,
11556,doll_38.7 m,,,
11557,doll_398.7 m,,,
11558,doll_412.0 m,,,
11559,doll_413.3 m,,,
11560,doll_425.4 m,,,
11561,doll_431.8 m,,,
11562,doll_431.6 m,,,
11563,doll_426.5 m,,,
11564,doll_158.8 m,,,
11565,doll_159.4 m,,,
11566,doll_160.6 m,,,
11567,doll_164.2 m,,,
11568,doll_163.2 m,,,
11569,doll_165.4 m,,,
11570,doll_151.6 m,,,
11571,doll_170.4 m,,,
11572,doll_169.5 m,,,
11573,doll_172.0 m,,,
11574,doll_177.7 m,,,
11575,doll_172.8 m,,,
11576,doll_182.1 m,,,
11577,doll_180.0 m,,,
11578,doll_184.9 m,,,
11579,doll_185.6 m,,,
11580,doll_189.5 m,,,
11581,doll_187.9 m,,,
11582,doll_190.8 m,,,
11583,doll_193.5 m,,,
11584,doll_194.2 m,,,
11585,doll_197.3 m,,,
11586,doll_194.9 m,,,
11587,doll_200.1 m,,,
11588,doll_195.5 m,,,
11589,doll_19.7 m,,,
11590,doll_202.9 m,,,
11591,doll_210.2 m,,,
11592,doll_209.6 m,,,
11593,doll_216.5 m,,,
11594,doll_213.3 m,,,
11595,doll_217.8 m,,,
11596,doll_217.0 m,,,
11597,doll_219.0 m,,,
11598,doll_223.2 m,,,
11599,doll_227.5 m,,,
11600,doll_230.9 m,,,
11601,doll_228.4 m,,,
11602,doll_230.7 m,,,
11603,doll_229.7 m,,,
11604,doll_80.0 m,,,
11605,doll_80.0 m,,,
11606,doll_84.8 m,,,
11607,doll_81.4 m,,,
11608,doll_88.1 m,,,
11609,doll_81.8 m,,,
11610,doll_8.3 m,,,
11611,doll_83.1 m,,,
11612,doll_87.6 m,,,
11613,doll_87.2 m,,,
11614,doll_83.5 m,,,
11615,doll_88.3 m,,,
11616,doll_92.1 m,,,
11617,doll_91.9 m,,,
11618,doll_93.2 m,,,
11619,doll_95.4 m,,,
11620,doll_97.1 m,,,
11621,doll_95.6 m,,,
11622,doll_99.2 m,,,
11623,doll_95.8 m,,,
11624,doll_99.6 m,,,
11625,doll_106.4 m,,,
11626,doll_121.5 m,,,
11627,doll_114.0 m,,,
11628,doll_124.2 m,,,
11629,doll_119.4 m,,,
11630,doll_109.6 m,,,
11631,doll_124.5 m,,,
11632,doll_125.4 m,,,
11633,doll_126.9 m,,,
11634,doll_124.7 m,,,
11635,doll_122.6 m,,,
11636,doll_128.0 m,,,
11637,doll_129.8 m,,,
11638,doll_12.8 m,,,
11639,doll_123.0 m,,,
11640,doll_123.5 m,,,
11641,doll_133.2 m,,,
11642,doll_137.0 m,,,
11643,doll_137.3 m,,,
11644,doll_139.8 m,,,
11645,doll_139.3 m,,,
11646,doll_138.9 m,,,
11647,doll_68.2 m,,,
11648,doll_33.2 m,,,
11649,doll_13.9 m,,,
11650,doll_35.6 m,,,
11651,doll_40.8 m,,,
11652,doll_35.9 m,,,
11653,doll_40.9 m,,,
11654,doll_43.1 m,,,
11655,doll_40.9 m,,,
11656,doll_47.6 m,,,
11657,doll_44.3 m,,,
11658,doll_48.5 m,,,
11659,doll_43.8 m,,,
11660,doll_46.4 m,,,
11661,doll_47.3 m,,,
11662,doll_47.8 m,,,
11663,doll_60.0 m,,,
11664,doll_55.0 m,,,
11665,doll_53.9 m,,,
11666,doll_55.2 m,,,
11667,doll_57.3 m,,,
11668,doll_55.6 m,,,
11669,doll_55.9 m,,,
11670,doll_56.4 m,,,
11671,doll_56.7 m,,,
11672,doll_61.5 m,,,
11673,doll_58.6 m,,,
11674,doll_62.2 m,,,
11675,doll_62.3 m,,,
11676,doll_65.5 m,,,
11677,doll_67.8 m,,,
11678,doll_65.9 m,,,
11679,doll_68.0 m,,,
11680,doll_75.1 m,,,
11681,doll_69.9 m,,,
11682,doll_75.5 m,,,
11683,doll_69.9 m,,,
11684,doll_77.5 m,,,
11685,0,,,
11686,doll_78.5 m,,,
11687,doll_79.0 m,,,
11688,0,,,
11689,0,,,
11690,0,,,
11691,0,,,
11692,0,,,
11693,0,,,
11694,0,,,
11695,0,,,
11696,0,,,
11697,0,,,
11698,0,,,
11699,0,,,
11700,0,,,
11701,0,,,
11702,0,,,
11703,0,,,
11704,0,,,
11705,0,,,
11706,0,,,
11707,0,,,
11708,0,,,
11709,0,,,
11710,0,,,
11711,0,,,
11712,0,,,
11713,0,,,
11714,0,,,
11715,0,,,
11716,0,,,
11717,0,,,
11718,0,,,
11719,0,,,
11720,0,,,
11721,0,,,
11722,0,,,
11723,0,,,
11724,0,,,
11725,0,,,
11726,0,,,
11727,0,,,
11728,0,,,
11729,0,,,
11730,0,,,
11731,doll_19.5 m,,,
11732,0,,,
11733,doll_25.3 m,,,
11734,doll_25.9 m,,,
11735,doll_25.6 m,,,
11736,doll_28.2 m,,,
11737,doll_26.8 m,,,
11738,doll_30.1 m,,,
11739,doll_28.8 m,,,
11740,doll_31.9 m,,,
11741,doll_33.0 m,,,
11742,doll_30.9 m,,,
11743,doll_80.1 m,,,
11744,doll_75.4 m,,,
11745,doll_75.8 m,,,
11746,doll_84.3 m,,,
11747,doll_84.3 m,,,
11748,doll_77.9 m,,,
11749,doll_78.6 m,,,
11750,doll_79.7 m,,,
11751,doll_78.1 m,,,
11752,doll_78.8 m,,,
11753,doll_87.7 m,,,
11754,doll_144.9 m,,,
11755,doll_147.2 m,,,
11756,doll_155.5 m,,,
11757,doll_155.3 m,,,
11758,doll_240.2 m,,,
11759,doll_156.8 m,,,
11760,doll_241.8 m,,,
11761,doll_246.5 m,,,
11762,doll_15.2 m,,,
11763,doll_252.4 m,,,
11764,doll_260.1 m,,,
11765,doll_257.5 m,,,
11766,doll_262.4 m,,,
11767,doll_262.7 m,,,
11768,doll_263.8 m,,,
11769,doll_263.2 m,,,
11770,doll_433.6 m,,,
11771,doll_432.1 m,,,
11772,doll_449.8 m,,,
11773,doll_468.8 m,,,
11774,doll_472.8 m,,,
11775,doll_506.6 m,,,
11776,doll_517.1 m,,,
11777,doll_760.1 m,,,
11778,doll_772.2 m,,,
11779,doll_518.0 m,,,
11780,doll_777.5 m,,,
11781,doll_714.0 m,,,
11782,doll_786.8 m,,,
11783,doll_794.0 m,,,
11784,doll_77.1 m,,,
11785,doll_803.6 m,,,
11786,doll_86.7 m,,,
11787,doll_801.7 m,,,
11788,doll_122.7 m,,,
11789,doll_823.8 m,,,
11790,doll_123.0 m,,,
11791,doll_1.28 b,,,
11792,doll_1.28 b,,,
11793,doll_1.32 b,,,
11794,doll_129.2 m,,,
11795,doll_1.34 b,,,
11796,doll_1.33 b,,,
11797,doll_2.31 b,,,
11798,doll_1.36 b,,,
11799,doll_2.33 b,,,
11800,doll_2.33 b,,,
11801,doll_2.34 b,,,
11802,doll_2.34 b,,,
11803,doll_4.55 b,,,
11804,doll_2.35 b,,,
11805,doll_2.38 b,,,
11806,doll_495.1 m,,,
11807,doll_4.60 b,,,
11808,doll_4.75 b,,,
11809,doll_4.79 b,,,
11810,doll_5.44 b,,,
11811,doll_523.4 m,,,
11812,doll_5.51 b,,,
11813,doll_5.51 b,,,
11814,doll_10.19 b,,,
11815,doll_11.09 b,,,
11816,doll_10.22 b,,,
11817,doll_12.02 b,,,
11818,doll_12.05 b,,,
11819,doll_1.07 b,,,
11820,doll_12.21 b,,,
11821,doll_1.21 b,,,
11822,doll_29.35 b,,,
11823,doll_12.32 b,,,
11824,doll_29.89 b,,,
11825,doll_12.44 b,,,
11826,doll_31.76 b,,,
11827,doll_30.92 b,,,
11828,doll_36.41 b,,,
11829,doll_31.89 b,,,
11830,doll_32.36 b,,,
11831,doll_36.94 b,,,
11832,doll_38.94 b,,,
11833,doll_131.6 m,,,
11834,doll_36.00 b,,,
11835,doll_132.0 m,,,
11836,doll_133.5 m,,,
11837,doll_134.7 m,,,
11838,doll_138.2 m,,,
11839,doll_231.1 m,,,
11840,doll_174.1 m,,,
11841,doll_159.6 m,,,
11842,doll_281.6 m,,,
11843,doll_301.4 m,,,
11844,doll_330.4 m,,,
11845,doll_318.2 m,,,
11846,doll_239.8 m,,,
11847,doll_331.7 m,,,
11848,doll_352.9 m,,,
11849,doll_400.6 m,,,
11850,doll_405.6 m,,,
11851,doll_434.9 m,,,
11852,doll_389.9 m,,,
11853,doll_473.0 m,,,
11854,doll_539.3 m,,,
11855,doll_543.2 m,,,
11856,doll_561.4 m,,,
11857,doll_556.0 m,,,
11858,doll_629.2 m,,,
11859,doll_569.3 m,,,
11860,doll_706.9 m,,,
11861,doll_630.1 m,,,
11862,doll_601.4 m,,,
11863,doll_724.8 m,,,
11864,doll_750.1 m,,,
11865,doll_748.3 m,,,
11866,doll_836.4 m,,,
11867,doll_719.2 m,,,
11868,doll_962.9 m,,,
11869,doll_1.07 b,,,
11870,doll_973.1 m,,,
11871,doll_3.79 b,,,
11872,doll_1.09 b,,,
11873,doll_1.11 b,,,
11874,doll_1.26 b,,,
11875,doll_1.26 b,,,
11876,doll_1.37 b,,,
11877,doll_1.29 b,,,
11878,doll_167.6 m,,,
11879,doll_195.6 m,,,
11880,doll_199.3 m,,,
11881,doll_184.6 m,,,
11882,doll_183.4 m,,,
11883,doll_318.6 m,,,
11884,doll_226.0 m,,,
11885,doll_224.3 m,,,
11886,doll_246.7 m,,,
11887,doll_214.0 m,,,
11888,doll_249.6 m,,,
11889,doll_269.9 m,,,
11890,doll_271.5 m,,,
11891,doll_280.6 m,,,
11892,doll_292.5 m,,,
11893,doll_294.5 m,,,
11894,doll_287.4 m,,,
11895,doll_310.1 m,,,
11896,doll_312.3 m,,,
11897,doll_358.6 m,,,
11898,doll_403.8 m,,,
11899,doll_317.8 m,,,
11900,doll_360.5 m,,,
11901,doll_420.0 m,,,
11902,doll_449.5 m,,,
11903,doll_410.5 m,,,
11904,doll_464.1 m,,,
11905,doll_478.4 m,,,
11906,doll_452.1 m,,,
11907,doll_538.7 m,,,
11908,doll_549.6 m,,,
11909,doll_640.6 m,,,
11910,doll_668.1 m,,,
11911,doll_676.1 m,,,
11912,doll_761.8 m,,,
11913,doll_826.6 m,,,
11914,doll_761.7 m,,,
11915,doll_894.5 m,,,
11916,doll_886.7 m,,,
11917,doll_897.5 m,,,
11918,doll_879.9 m,,,
11919,doll_874.6 m,,,
11920,doll_1.00 b,,,
11921,doll_908.4 m,,,
11922,doll_1.04 b,,,
11923,doll_915.1 m,,,
11924,doll_1.05 b,,,
11925,doll_1.06 b,,,
11926,doll_2.70 b,,,
11927,doll_160.1 m,,,
11928,doll_3.35 b,,,
11929,doll_4.50 b,,,
11930,doll_5.17 b,,,
11931,doll_244.2 m,,,
11932,doll_5.03 b,,,
11933,doll_5.45 b,,,
11934,doll_6.04 b,,,
11935,doll_6.09 b,,,
11936,doll_6.18 b,,,
11937,doll_6.30 b,,,
11938,doll_6.29 b,,,
11939,doll_7.63 b,,,
11940,doll_8.21 b,,,
11941,doll_6.83 b,,,
11942,doll_8.51 b,,,
11943,doll_8.52 b,,,
11944,doll_8.72 b,,,
11945,doll_11.91 b,,,
11946,doll_12.30 b,,,
11947,doll_10.95 b,,,
11948,doll_620.9 m,,,
11949,doll_13.04 b,,,
11950,doll_12.42 b,,,
11951,doll_13.97 b,,,
11952,doll_15.62 b,,,
11953,doll_14.26 b,,,
11954,doll_15.48 b,,,
11955,doll_16.16 b,,,
11956,doll_18.70 b,,,
11957,doll_16.50 b,,,
11958,doll_29.3 m,,,
11959,doll_18.81 b,,,
11960,0,,,
11961,doll_110.5 m,,,
11962,doll_228.7 m,,,
11963,doll_408.1 m,,,
11964,doll_258.4 m,,,
11965,doll_497.6 m,,,
11966,doll_550.7 m,,,
11967,doll_644.3 m,,,
11968,doll_892.0 m,,,
11969,doll_40.5 m,,,
11970,doll_900.3 m,,,
11971,doll_1.24 b,,,
11972,doll_1.70 b,,,
11973,doll_1.86 b,,,
11974,doll_1.15 b,,,
11975,doll_101.8 m,,,
11976,doll_2.51 b,,,
11977,doll_2.30 b,,,
11978,doll_20.74 b,,,
11979,doll_2.44 b,,,
11980,doll_20.59 b,,,
11981,doll_2.50 b,,,
11982,doll_20.65 b,,,
11983,doll_21.83 b,,,
11984,doll_20.66 b,,,
11985,doll_22.88 b,,,
11986,doll_21.49 b,,,
11987,doll_23.09 b,,,
11988,doll_24.89 b,,,
11989,doll_27.07 b,,,
11990,doll_27.97 b,,,
11991,doll_28.73 b,,,
11992,doll_28.12 b,,,
11993,doll_32.33 b,,,
11994,doll_35.68 b,,,
11995,doll_36.87 b,,,
11996,doll_36.87 b,,,
11997,doll_55.8 m,,,
11998,doll_330.4 m,,,
11999,doll_30.1 m,,,
12000,doll_4.5 m,,,
12001,doll_61.0 m,,,
12002,doll_39.4 m,,,
12003,doll_54.4 m,,,
12004,doll_50.3 m,,,
12005,doll_62.4 m,,,
12006,doll_57.2 m,,,
12007,doll_68.4 m,,,
12008,doll_8.2 m,,,
12009,doll_76.8 m,,,
12010,doll_11.9 m,,,
12011,doll_1.45 b,,,
12012,doll_608.7 m,,,
12013,doll_1.46 b,,,
12014,doll_543.1 m,,,
12015,doll_1.82 b,,,
12016,doll_2.01 b,,,
12017,doll_2.16 b,,,
12018,doll_2.11 b,,,
12019,doll_2.40 b,,,
12020,doll_2.22 b,,,
12021,doll_2.36 b,,,
12022,doll_2.78 b,,,
12023,doll_122.0 m,,,
12024,doll_2.94 b,,,
12025,doll_3.06 b,,,
12026,doll_3.15 b,,,
12027,doll_2.85 b,,,
12028,doll_3.45 b,,,
12029,doll_3.47 b,,,
12030,doll_3.77 b,,,
12031,doll_265.7 m,,,
12032,doll_4.25 b,,,
12033,doll_3.69 b,,,
12034,doll_5.22 b,,,
12035,doll_5.33 b,,,
12036,doll_6.29 b,,,
12037,doll_5.33 b,,,
12038,doll_8.29 b,,,
12039,doll_6.30 b,,,
12040,doll_7.37 b,,,
12041,doll_7.90 b,,,
12042,doll_10.11 b,,,
12043,doll_9.77 b,,,
12044,doll_11.39 b,,,
12045,doll_11.07 b,,,
12046,doll_9.32 b,,,
12047,doll_21.06 b,,,
12048,doll_21.23 b,,,
12049,doll_21.38 b,,,
12050,doll_2.14 b,,,
12051,doll_21.57 b,,,
12052,doll_24.03 b,,,
12053,doll_22.26 b,,,
12054,doll_22.51 b,,,
12055,doll_24.59 b,,,
12056,doll_24.35 b,,,
12057,doll_27.13 b,,,
12058,doll_27.65 b,,,
12059,doll_24.84 b,,,
12060,doll_27.94 b,,,
12061,doll_27.87 b,,,
12062,doll_28.86 b,,,
12063,doll_28.92 b,,,
12064,doll_3.75 b,,,
12065,doll_30.96 b,,,
12066,doll_28.94 b,,,
12067,doll_30.15 b,,,
12068,doll_30.96 b,,,
12069,doll_31.14 b,,,
12070,doll_31.26 b,,,
12071,doll_31.55 b,,,
12072,doll_31.79 b,,,
12073,doll_32.59 b,,,
12074,doll_32.53 b,,,
12075,doll_34.12 b,,,
12076,doll_35.94 b,,,
12077,doll_34.17 b,,,
12078,doll_37.76 b,,,
12079,doll_36.83 b,,,
12080,doll_36.44 b,,,
12081,doll_3.77 b,,,
12082,doll_40.23 b,,,
12083,doll_5.15 b,,,
12084,doll_4.01 b,,,
12085,doll_40.57 b,,,
12086,doll_4.45 b,,,
12087,doll_4.46 b,,,
12088,doll_43.48 b,,,
12089,doll_41.15 b,,,
12090,doll_4.63 b,,,
12091,doll_46.38 b,,,
12092,doll_4.61 b,,,
12093,doll_39.46 b,,,
12094,doll_48.61 b,,,
12095,doll_4.94 b,,,
12096,doll_4.86 b,,,
12097,doll_4.95 b,,,
12098,doll_51.26 b,,,
12099,doll_54.94 b,,,
12100,doll_58.12 b,,,
12101,doll_5.24 b,,,
12102,doll_5.49 b,,,
12103,doll_66.53 b,,,
12104,doll_67.64 b,,,
12105,doll_5.52 b,,,
12106,doll_5.63 b,,,
12107,doll_5.60 b,,,
12108,doll_66.02 b,,,
12109,doll_68.73 b,,,
12110,doll_3.22 b,,,
12111,doll_68.90 b,,,
12112,doll_5.64 b,,,
12113,doll_5.98 b,,,
12114,doll_3.26 b,,,
12115,doll_6.19 b,,,
12116,doll_5.84 b,,,
12117,doll_6.22 b,,,
12118,doll_3.30 b,,,
12119,doll_6.21 b,,,
12120,doll_3.37 b,,,
12121,doll_3.58 b,,,
12122,doll_3.50 b,,,
12123,doll_33.4 m,,,
12124,doll_7.09 b,,,
12125,doll_7.22 b,,,
12126,doll_3.66 b,,,
12127,doll_7.67 b,,,
12128,doll_7.41 b,,,
12129,doll_7.77 b,,,
12130,doll_3.74 b,,,
12131,doll_7.89 b,,,
12132,doll_4.48 b,,,
12133,doll_8.60 b,,,
12134,doll_114.2 m,,,
12135,doll_3.82 b,,,
12136,doll_4.65 b,,,
12137,doll_5.46 b,,,
12138,doll_8.75 b,,,
12139,doll_7.64 b,,,
12140,doll_9.00 b,,,
12141,doll_9.40 b,,,
12142,doll_9.63 b,,,
12143,doll_6.47 b,,,
12144,doll_11.03 b,,,
12145,doll_9.08 b,,,
12146,doll_11.34 b,,,
12147,doll_11.50 b,,,
12148,doll_10.20 b,,,
12149,doll_12.35 b,,,
12150,doll_10.53 b,,,
12151,doll_11.42 b,,,
12152,doll_15.21 b,,,
12153,doll_247.6 m,,,
12154,doll_16.89 b,,,
12155,doll_17.03 b,,,
12156,doll_17.21 b,,,
12157,doll_13.77 b,,,
12158,doll_17.42 b,,,
12159,doll_17.63 b,,,
12160,doll_20.44 b,,,
12161,doll_18.61 b,,,
12162,doll_19.28 b,,,
12163,doll_22.02 b,,,
12164,doll_23.19 b,,,
12165,doll_24.11 b,,,
12166,doll_28.50 b,,,
12167,doll_25.78 b,,,
12168,doll_24.20 b,,,
12169,doll_24.69 b,,,
12170,doll_332.4 m,,,
12171,doll_28.68 b,,,
12172,doll_29.44 b,,,
12173,doll_31.77 b,,,
