,column_name,cluster
0,02-GioPonSpiz-name,0
1,02-GioPonSpiz-industry,0
2,02-GioPonSpiz-sector,0
3,02-GioPonSpiz-headquarters,4
4,02-GioPonSpiz-founded,1
5,05-MalPatSaj-name,0
6,05-MalPatSaj-industry,0
7,05-MalPatSaj-sector,0
8,05-MalPatSaj-headquarters,4
9,05-MalPatSaj-founded,1
10,05-MalPatSaj-notes,0
11,06-MarScoToc-name,0
12,06-MarScoToc-industry,3
13,06-MarScoToc-headquarters,0
14,06-MarScoToc-founded,2
15,06-MarScoToc-area_served,3
