,column_name,type_of_data,type_of_string,avg_length_of_field,var_length,std_dev_length,ratio_white_space_length,ratio_num_val,is_country,min_val(int),max_val(int),avg(int),variance,std_dev,incremetal_int
0,10-DeBiGa-name,0.0,1.0,0.37145503507658534,0.2999987366195787,0.5477214042006927,0.7676445544706912,0.0,0.0009398381294092814,0.0,0.0,0.0,0.0,0.0,0.0
1,10-DeBiGa-headquarters,0.0,1.0,0.2155606250321607,0.22356721355100256,0.4728289474545763,0.29508965197574477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,10-DeBiGa-number_of_employees,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,0.0
3,10-DeBiGa-address,0.0,1.0,1.0,1.0,1.0,0.8277213898484954,0.0,0.19500675402285092,0.0,0.0,0.0,0.0,0.0,0.0
4,10-DeBiGa-industry,0.0,1.0,0.34499236719781823,0.21909349872655356,0.4680742448870195,0.37242990395248243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,10-DeBiGa-website,0.0,1.0,0.31798425412943176,0.10661134588815466,0.3265139290874964,0.0,0.0,0.0017736129081720987,0.0,0.0,0.0,0.0,0.0,0.0
6,10-DeBiGa-market_cap,0.0,1.0,0.1800174954117425,0.02620712930246216,0.1618861615533031,0.5794458986537969,0.0,0.3535842265089557,0.0,0.0,0.0,0.0,0.0,0.0
7,10-DeBiGa-telephone,0.0,1.0,0.2409472015995925,0.002703821294579458,0.05199828165025703,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8,10-DeBiGa-revenue,0.0,1.0,0.18821289514759612,0.0009000690466639561,0.03000115075566195,0.6466013874703306,0.0,0.25856712840364493,0.0,0.0,0.0,0.0,0.0,0.0
