ID,name,country,headquarters,address,founded,employees,market_cap,revenue,profit,industry,sector,categories,ceo;
14597,waters corporation,united states,,,,,doll_20.63 b,,,,,,;
14611,wabtec,united states,,,,,doll_18.80 b,,,,,,;
14628,wilmar international,singapore,,,,,doll_19.05 b,,,,,['food'],;
14662,warner music group,united states,,,,,doll_17.68 b,,,,,['entertainment'],;
14728,w. p. carey,united states,,,,,doll_17.04 b,,,,,,;
15043,watts water technologies,united states,,,,,doll_5.12 b,,,,,,;
15097,wns,india,,,,,doll_3.88 b,,,,,['professional services'],;
15135,workman,japan,,,,,doll_3.38 b,,,,,['retail'],;
15158,westports,malaysia,,,,,doll_2.95 b,,,,,['ports'],;
15283,warby parker,united states,,,,,doll_1.84 b,,,,,['glasses and contact lenses'],;
15412,winmark,united states,,,,,doll_0.90 b,,,,,['retail'],;
15600,weight watchers,united states,,,,,doll_0.29 b,,,,,,;
15645,wendt india,india,,,,,doll_0.20 b,,,,,,;
15712,wag! group,united states,,,,,doll_0.10 b,,,,,['tech'],;
15912,wearable health solutions,united states,,,,,doll_9.57 m,,,,,['medical devices'],;
16165,westwater resources,united states,,,,,doll_49.02 m,,,,,['mining'],;
16346,wrap technologies,united states,,,,,doll_98.28 m,,,,,,;
16559,westport fuel systems,canada,,,,,doll_0.16 b,,,,,,;
16593,wheels india,india,,,,,doll_0.17 b,,,,,['automotive suppliers'],;
16637,whole earth brands,united states,,,,,doll_0.18 b,,,,,['food'],;
16757,willdan group,united states,,,,,doll_0.23 b,,,,,['professional services'],;
16837,weyco group,united states,,,,,doll_0.25 b,,,,,['footwear'],;
17012,wheels up,united states,,,,,doll_0.32 b,,,,,,;
17042,workhorse group,united states,,,,,doll_0.34 b,,,,,,;
17212,west coast paper mills,india,,,,,doll_0.43 b,,,,,['pulp and paper'],;
17332,world acceptance corporation,united states,,,,,doll_0.49 b,,,,,['financial services'],;
17838,westlake chemical partners,united states,,,,,doll_0.89 b,,,,,['chemicals'],;
17929,wideopenwest,united states,,,,,doll_0.97 b,,,,,['telecommunication'],;
17935,westrock coffee,united states,,,,,doll_0.97 b,,,,,['beverages'],;
18131,wabash national,united states,,,,,doll_1.20 b,,,,,['manufacturing'],;
18271,wework,united states,,,,,doll_1.34 b,,,,,['real estate'],;
18277,wacker neuson,germany,,,,,doll_1.35 b,,,,,,;
18396,westamerica bancorporation,united states,,,,,doll_1.50 b,,,,,,;
18531,wüstenrot & württembergische,germany,,,,,doll_1.69 b,,,,,,;
