,link,name,country,industry,revenue,employees,founded
643,https://www.nanushka.com,Nanushka International Zrt.,Hungary,Fashion,"20,082,000",132,2006
644,https://business.greenstorm.eu,Greenstorm Mobility,Austria,Ecommerce,10.9,60,2014
645,https://www.comatch.com/,COMATCH,Germany,Management Consulting,27.80,137,2015
646,https://novicap.com/,NoviCap,United Kingdom,Financial Services,1.75,32,2014
647,https://www.tigeranalytics.com/,Tiger Analytics,India,Management Consulting,17.73,"1,077",2012
648,http://sterlingaccuris.com/,Sterling Accuris Diagnostics,India,Health,18.10,895,2014
649,http://www.penguin.com.sg/,Penguin International,Singapore,Industrial Goods,99.94,Not found,1995
650,https://adactin.com/,Adactin Group,Australia,Technology,20.04,170,2011
651,https://baronihome.it/it/,Baroni Home,Italy,Ecommerce,"1,531,358",5,2016
652,https://www.dayshape.com/,Dayshape,UK,Technology,"3,320,479",45,2013
653,https://www.makingscience.com,Making Science Group,Spain,Sales & Marketing,"35,500,000",226,2001
654,https://www.mobilirebecca.it,Rebecca ,Italy,Ecommerce,3.9,10,2014
655,https://www.elvie.com/,Elvie,United Kingdom,Health,3.80,37,2013
656,https://www.dlyte.es/,GPA Innova (Dlyte),Spain,Industrial Goods,4.24,22,2013
657,https://rc-group.co.jp/,Resource Creation,Japan,Advertising,2.16,20,2015
658,https://www.curvy.com.au/,Curvy.com.au,Australia,Ecommerce,4.76,20,2014
659,https://www.ausdiagnostics.com/,AusDiagnostics,Australia,Health,35.21,110,2006
660,https://www.sunseap.com/,Sunseap Group,Singapore,Energy,75.81,185,2011
661,https://www.aligngroup.asia/,Align Group,Singapore,Management Consulting,1.40,18,2012
662,https://www.satelliteoffice.com.au/,Satellite Office,Australia,Support Services,17.93,579,2013
663,https://wearemarketers.net/,Marketers Company,Italy,Advertising,"1,880,460",8,2016
664,https://www.easomagno.es/,Easo Magno,Spain,Beauty,"3,061,854",5,2017
665,https://www.creditshelf.com,creditshelf,Germany,Technology,"4,564,000",49,2014
666,https://www.oliquide.com,AlterBoutique,France,Retail,2.1,8,2011
667,https://www.targetcircle.com,Target Circle,Norway,Technology,6.8,6,2014
668,https://www.lumenaza.de/,Lumenaza,Germany,Energy,6.10,31,2013
669,https://www.skills-rh.fr/,Skills RH,France,Support Services,9.08,129,2011
670,https://www.cultureamp.com/,Culture Amp,Australia,Technology,61.02,534,2009
671,https://www.signifimedia.com.au/,Signifi Media,Australia,Advertising,5.02,22,2015
672,https://promocollection.com.au/,PromoCollection,Australia,Advertising,10.31,50,2011
673,https://www.spacetalkwatch.com/,Spacetalk,Australia,Technology,7.80,34,2000
674,https://www.greyfood.com/,Greyfood,Germany,Retail,"9,187,050",10,2016
675,https://misfits.health/,Misfits Health,UK,Food & Beverage,"2,266,155",9,2016
676,https://www.sneakers-jackets.com,Sneakers & Jackets,France,Management Consulting,"3,922,045",2,2013
677,https://www.allocab.com,Allocab,France,Transport,6.9,27,2011
678,https://www.enpire.pl/,ENPIRE,Poland,Transport,25.54,192,2011
679,https://www.sabor-espana.com/,PALS E HIJOS IMPORT,Spain,Retail,4.82,70,2009
680,https://www.tothenew.com/,TO THE NEW,India,Technology,57.30,"1,538",2006
681,https://www.kuradashi.jp/,Kuradashi,Japan,Food & Beverage,11.83,33,2014
682,https://airaccounting.com.au/,air accounting,Australia,Financial Services,1.38,19,2015
683,http://www.platinumbit.co.jp/,Platinum Bit Corporation,Japan,Property,12.24,5,2014
684,https://rush.co.nz/,Rush,New Zealand,Technology,8.54,84,2007
685,https://www.fusionmicrofinance.com/,Fusion Microfinance,India,Financial Services,102.29,4398,1994
686,https://meilleursbiens.com/,MeilleursBiens.com,France,Property,"3,864,176",5,2010
687,https://amarenco.fr,Amarenco,France,Energy,"40,101,000",111,2011
688,https://www.maisonsfidea.fr,Maisons Fidéa,France,Construction,3.7,8,2005
689,https://uk.mrswordsmith.com/,Mrs Wordsmith,United Kingdom,Education,1.99,40,2015
690,https://www.nexolub.es/,Nexolub,Spain,Energy,77.76,7,2008
691,https://2c2p.com/,2C2P,Singapore,Fintech,122.44,406,2003
692,https://bubblestar.jp/,Bubblestar,Japan,Food & Beverage,15.64,9,2010
693,https://www.everydaymassive.com/,Everyday Massive,Australia,Management Consulting,3.67,25,2006
694,https://fruitasholdings.com/,Fruitas Holdings,Philippines,Food & Beverage,38.43,2000,2002
695,https://kmtech.com.au/,KMT Group,Australia,Technology,4.61,31,2010
696,http://www.probank-inc.com/,Probank,Japan,Property,8.74,22,2011
697,https://www.fasanara.com/home,Fasanara Capital,UK,Financial Services,"11,527,860",36,2011
698,https://parcellab.com,ParcelLab,Germany,Technology,"2,770,000",45,2015
699,https://www.longboat.com,Longboat Clinical,Ireland,Pharmaceuticals,"5,821,129",70,2014
700,https://www.lamia.fi,Lamia,Finland,Technology,4.2,42,2012
701,http://groupe-innovi.fr/,INNOVI Recherche,France,Pharmaceuticals,1.89,3,2011
702,http://www.gjapan.co.jp/,GLOBAL JAPAN,Japan,Personal & Household Goods,12.87,30,2012
703,https://curio.co/,Curio,Australia,Education,6.39,200,2013
704,https://inex.sg/,INEX Innovate,Singapore,Health,5.28,35,2006
705,https://www.rexceed-kt.co.jp/,Rexceed,Japan,Construction,5.91,19,2015
706,https://pushpay.com/,Pushpay,New Zealand,Technology,127.47,459,2011
707,https://ntechlab.com/,NtechLab,Cyprus,Technology,"8,730,000",122,2015
708,https://www.babylinoshop.com/,Babylino Sensitive,Italy,Personal & Household Goods,"2,851,840",5,2016
709,https://www.chattermill.com,Chattermill Analytics,UK,Technology,"1,716,107",42,2015
710,https://www.missoma.com,Missoma,United Kingdom,Ecommerce,7.0,10,2011
711,https://www.parkster.com/se/,Parkster,Sweden,Technology,32.15,22,2011
712,https://www.bendingspoons.com/,Bending Spoons,Italy,Technology,31.98,70,2015
713,https://www.webskitters.com/,Webskitters,India,Technology,1.35,167,2013
714,http://www.ayonix.com/,ayonix,Japan,Technology,1.09,10,2007
715,https://www.fugu-innovation.com/,FUGU INNOVATIONS JAPAN,Japan,Technology,14.22,8,2015
716,https://www.kitanotatsujin.com/,Kitanotatsujin,Japan,Retail,92.78,155,2002
717,http://www.flangedirect.jp/,Japan Flange Direct,Japan,Industrial Goods,2.47,1,2014
718,https://renewpower.in/,ReNew Power,India,Energy,68.75,864,2011
719,https://fastnedcharging.com/nl,Fastned,The Netherlands,Technology,"6,890,000",54,2012
720,https://www.oxray.co/,Oxray,Portugal,Health,"5,465,756",6,2009
721,https://www.idenergias.com,I+D Energías,Spain,Energy,"35,207,328",87,2008
722,https://www.transmissionagency.com,Transmission,United Kingdom,Advertising,12.5,56,2013
723,https://complyadvantage.com/,ComplyAdvantage,United Kingdom,Fintech,6.78,159,2014
724,https://www.makingscience.com/,MAKING SCIENCE,Spain,Advertising,18.80,185,2001
725,https://brand.rsquare.co.kr/,RSQUARE,South Korea,Property,54.64,327,2009
726,https://relic.co.jp/,ReLic,Japan,Technology,10.40,69,2015
727,https://itsumo365.co.jp/,itsumo,Japan,Ecommerce,82.39,175,2007
728,https://www.sinorbis.com/,Sinorbis,Australia,Sales & Marketing,1.10,18,2016
729,https://www.unerry.co.jp/,unerry,Japan,Technology,5.31,20,2015
730,http://pilotton.jp/,PILOTTON,Japan,Management Consulting,24.57,21,2012
731,https://www.zega-invest.de/,ZEGA Invest,Germany,Property,"3,785,340",4,2017
732,https://www.abylon.hu/,Abylon Consulting,Hungary,Technology,"1,721,315",7,2016
733,https://bendingspoons.com,Bending Spoons,Italy,Technology,"74,989,531",128,2015
734,https://www.loewentank.de,Löwentank*,Germany,Support Services,7.1,80,2014
735,http://www.societagestionilavori.it/,Società Gestioni Lavori,Italy,Energy,4.19,22,2015
736,https://ooni.com/,Ooni,United Kingdom,Personal & Household Goods,11.29,34,2012
737,http://gro-w.jp/,Grow,Japan,Fashion,42.45,55,2008
738,http://www.wishcompany.net/,Wishcompany Inc.,South Korea,Beauty,43.53,64,2010
739,https://www.w-endless.co.jp/,W-ENDLESS,Japan,Advertising,15.89,90,2014
740,http://www.originistudios.com/,Origin Integrated Studios,Malaysia,Technology,1.15,19,2015
741,https://www.newaim.com.au/,New Aim,Australia,Ecommerce,205.97,185,2005
742,https://www.tigeranalytics.com/,Tiger Analytics,India,Management Consulting,11.64,382,2012
743,https://www.milrab.no/,Milrab,Norway,Ecommerce,"79,302,201",77,2005
744,https://urbantz.com/,Urbantz,Belgium,Technology,"3,031,099",55,2015
745,http://www.saturnoappalti.com/,Saturno Appalti,Italy,Construction,"3,993,782",27,2014
746,https://www.ecoco2.com,Eco CO2,France,Support Services,2.0,24,2009
747,https://intouchnetworks.com,In Touch Networks,United Kingdom,Ecommerce,4.0,121,2013
748,https://www.ubiquicom.com/,Ubiquicom,Italy,Technology,2.94,16,2004
749,http://www.sunbrothers.com.tw/,Sun Brothers Development,Taiwan,Property,59.33,Not found,1980
750,https://cloudkaptan.com/,CloudKaptan,India,Technology,4.50,78,2014
751,https://mega.io/,MEGA The Privacy Company,New Zealand,Technology,21.19,94,2012
752,https://www.amplus.jp/,AMPLUS,Japan,Technology,5.71,14,2005
753,https://www.theavagroup.com/,Ava Group,Australia,Technology,34.29,72,1994
754,https://www.tricas.co.uk/,Tricas Construction,UK,Construction,"15,880,745",32,2017
755,https://www.bettergov.co.uk,Bettergov,UK,Management Consulting,"3,654,520",9,2016
756,http://www.dadif.com/,Da.Dif. Consulting,Italy,Support Services,1.8,6,2003
757,https://flightclubdarts.com/,Flight Club Darts,United Kingdom,Restaurants,11.25,194,2013
758,https://www.narayan.si/,Narajan,Slovenia,Food & Beverage,2.85,7,2014
759,https://www.glaucuslogistics.com/,Glaucus,India,Transport,4.31,124,2015
760,https://i-globalsociety.com/,Inst. Global Society,Japan,Technology,4.82,33,2010
761,https://www.gnipharma.com/,GNI Group,Japan,Pharmaceuticals,91.54,539,2001
762,https://www.tcb.com.sg/,AJ2 Holdings,Singapore,Interiors,3.92,34,2014
763,https://readytoeat.co.nz/,Ready to Eat,New Zealand,Food & Beverage,2.51,47,2013
764,https://mirxes.com/,MiRXES,Singapore,Technology,2.63,40,2014
765,https://florence-one.it/,Florence One,Italy,Technology,"1,629,099",10,2017
766,https://www.lvsbrokers.com,LVS Brokers,Finland,Fintech,"12,470,754",16,2012
767,https://www.radarservices.com,Radarservices,Austria,Cyber Security,6.3,88,2011
768,https://www.studapart.com/,Studapart,France,Property,1.65,25,2013
769,https://www.tylia.fr/,Tylia Invest,France,Fintech,1.51,11,2012
770,https://niigata-tochitate.jp/,NIIGATA TOCHI TATEMONO HANBAISENTA,Japan,Property,14.00,25,2013
771,https://www.primal.co.th/,Primal,Thailand,Advertising,6.99,77,2015
772,https://www.healthians.com/,Healthians,India,Health,9.05,"1,115",2015
773,https://www.shiftinc.jp/,SHIFT,Japan,Technology,179.53,4800,2005
774,https://www.japan-project-solutions.com/,Japan Project Solutions,Japan,Management Consulting,4.83,38,2013
775,https://www.onestopwarehouse.com.au/,One Stop Warehouse,Australia,Energy,380.27,92,2013
776,https://www.ergotopia.de/,Ergotopia,Germany,Retail,"7,664,825",35,2014
777,https://mcule.com/,Mcule.com Kft.,Hungary,Chemicals & Pharmaceuticals,"2,683,264",17,2011
778,https://www.divido.com,Divido Financial Services,UK,Fintech,"2,925,893",62,2015
779,http://www.enpire.pl,ENPIRE,Poland,Transport,12.7,143,2011
780,https://www.tetrace.com,Tetra Consulting & Engineering,Spain,Management Consulting,2.3,38,2010
781,https://www.enesco.it/,Enesco,Italy,Energy,5.40,6,2013
782,https://trackem.com.au/,Trackem Pty Ltd,Australia,Technology,2.08,18,2014
783,https://titan-art.com/,Titan Art,Japan,Advertising,5.88,38,2009
784,https://snooper-app.com/,Snooper,Australia,Technology,1.15,11,2015
785,https://nexacu.com.au/,Nexacu,Australia,Education,3.22,15,2014
786,http://www.ariscapital.in/,Aris Capital,India,Financial Services,2.93,201,1995
787,https://www.realizecorp.co.jp/,Realize Group,Japan,Financial Services,118.63,25,2005
788,https://www.filotrack.com/,Filo,Italy,Technology,"10,049,610",18,2014
789,https://www.homepal.it/,Homepal,Italy,Property,"1,603,990",11,2014
790,https://www.spcservice.it,S.P.C. General Service,Italy,Construction,"4,737,550",42,2011
791,https://www.salelifter.com,Salelifter,Poland,Advertising,2.4,16,2013
792,https://www.conceptif.de/,ConceptIF Pro,Germany,Insurance,7.07,20,2011
793,https://www.livingstonehealth.com.sg/,Livingstone Health,Singapore,Health,14.55,80,2017
794,file:///Users/chris.campbell/Downloads/NA,Tiger Media,Singapore,Media,46.67,218,2015
795,https://mahaveerfinance.com/,Mahaveer Finance,India,Financial Services,7.18,275,1981
796,https://www.gushcloud.com/,Gushcloud,Singapore,Media,17.49,200,2011
797,https://staffbase.com/de/,Staffbase,Germany,Technology,"26,894,501",310,2014
798,https://www.ilonmateriel.com/,ILON MATERIEL,France,Construction,"2,512,300",4,2016
799,https://aixemtec.com,AIXEMTEC*,Germany,Technology,"1,665,958",19,2016
800,https://www.reiskundig.nl,reiskundig.nl,Netherlands,Travel & Leisure,3.0,4,2013
801,https://lacasadelascarcasas.es/,Carcamovil,Spain,Retail,29.73,682,2013
802,http://sparta-it.eu/,Tingopol,Estonia,Technology,2.48,5,2007
803,https://shareholders.redbubble.com/,Redbubble,Australia,Ecommerce,452.36,300,2006
804,https://via.sangacio.com/,SANGACIO JAPAN,Japan,Fashion,3.87,3,2015
805,http://www.starstalliongroup.com/,Star Stallion,India,Fashion,6.28,151,2012
806,https://wantedlyinc.com/ja,Wantedly,Japan,Advertising,26.86,123,2010
807,https://www.fbit.co.jp/,Fbit communications,Japan,Construction,290.96,170,1964
808,http://www.ptdvn.com/,DIVA,Indonesia,Fintech,250.93,180,2004
809,https://www.biomarine.ie/,Bio-marine,Ireland,Personal & Household Goods,"1,612,837",25,2014
810,https://www.isodeco.org/,ISODECO,France,Construction,"2,906,133",18,2016
811,https://www.researchpartnership.com,The Research Partnership,UK,Management Consulting,"47,719,777",222,1997
812,https://www.personalhaus-bi.de,Personalhaus Bielefeld,Germany,Support Services,19.1,1100,2014
813,https://samyroad.com/,Samy Road,Spain,Advertising,6.58,35,2012
814,https://www.sikaglobal.com/,Sika Interplant Systems,India,Aerospace & Defence,11.10,75,1985
815,https://www.kentchem.com/,Kenergie,India,Chemicals,226.37,35,2004
816,https://www.shiftinc.jp/,SHIFT,Japan,Technology,268.91,"4,800",2005
817,https://webengage.com/,WebEngage,India,Technology,5.41,125,2011
818,http://ecolifejp.co.jp/hp/top.html,Eco Life Japan,Japan,Construction,5.13,9,2011
819,http://corporate.zenmarket.jp/,ZenMarket,Japan,Ecommerce,36.79,137,2014
820,https://www.treedom.net/,Treedom,Italy,Support Services,"6,709,720",42,2010
821,https://www.fenstermaxx24.com/,Fenstermaxx24,Germany,Retail,"8,466,121",20,2016
822,https://www.omnisend.com,Omnisend,UK,Technology,"3,929,767",55,2008
823,https://www.winnowsolutions.com,Winnow Holdings,United Kingdom,Technology,2.8,60,2013
824,https://www.elitedisenos.es/,Grupo Grl (Élite Diseños),Spain,Construction,8.40,31,2012
825,https://archistar.ai/,Archistar,Australia,Property,1.59,60,2016
826,https://pcs.xcel.my/,Xcel Petroleum,Malaysia,Retail,31.40,15,2007
827,https://www.motorist.sg/,Motorist,Singapore,Automobiles,2.28,50,2015
828,https://www.ricksoft.jp/,Ricksoft,Japan,Technology,27.99,81,2005
829,https://deltainsurance.co.nz/,Delta Insurance,New Zealand,Insurance,10.08,36,2014
830,https://apparent.com.au/,Apparent Communications,Australia,Advertising,13.50,126,2008
831,https://www.pohl-soehne-gmbh.de/,Pohl & Söhne Gerüstbau,Germany,Construction,"2,124,763",31,2017
832,https://ysocorp.com/,YSO CORP,France,Media,"6,689,503",13,2013
833,https://www.bizaway.com,Bizaway,Italy,Travel & Leisure,"3,304,686",38,2015
834,https://www.merkkur.de,Merkkur*,Germany,Ecommerce,6.2,4,2014
835,https://www.gap-group.co.uk/,GAP Vehicle Hire,United Kingdom,Support Services,23.62,57,2014
836,https://nrt.com.sg/,NRT Trading & Engineering,Singapore,Support Services,9.02,474,2011
837,https://www.kinaracapital.com/,Kinara Capital,India,Fintech,31.41,"1,125",1996
838,https://www.facebook.com/ATPromptGroup,AT Prompt Supply,Thailand,Construction,3.00,9,2014
839,https://www.sirionlabs.com/,SirionLabs,Singapore,Technology,11.29,450,2012
840,https://spcls.co.in/,SPC Lifesciences,India,Pharmaceuticals,16.96,140,2005
841,https://loadstarcapital.com/,Loadstar Capital,Japan,Property,138.94,57,2012
842,https://gyadacosmetics.com/,Gyada Cosmetics,Italy,Beauty,"1,830,610",10,2017
843,https://www.privitar.com/,Privitar,UK,Technology,"9,923,965",190,2014
844,https://www.autoservicefinance.com,Bumper,UK,Fintech,"1,615,104",18,2013
845,https://www.festicket.com,Festicket,United Kingdom,Travel & Leisure,42.0,90,2012
846,https://www.otainsight.com/,OTA Insight,United Kingdom,Technology,11.63,105,2012
847,https://www.priomold.de/,priomold,Germany,Industrial Goods,3.10,22,2015
848,https://inet-osaka.jp/,i-net.creation,Japan,Telecoms,1.82,35,2013
849,https://www.big-advance.site/s/197/1272/company,Trust Industry,Japan,Construction,4.78,8,2005
850,https://www.zifornd.com/,Zifo RnD Solutions,India,Technology,44.86,835,2008
851,https://www.pentamaster.com.my/,Pentamaster,Malaysia,Technology,119.83,539,1991
852,https://www.squareyards.com/,Square Yards,India,Property,42.35,2442,2014
853,http://www.highvolt.in/,High Volt Electrical,India,Industrial Goods,19.37,98,1995
854,https://delineate.ai/,Delineate,UK,Technology,"3,332,661",25,2015
855,https://www.aliasgroup.it,Alias Group,Italy,Technology,"3,566,734",12,2003
856,https://www.nurole.com,Nurole,United Kingdom,Technology,1.5,15,2014
857,https://www.nurole.com/,Nurole,United Kingdom,Technology,1.91,18,2014
858,https://cruwineinvestment.com/,Cru Wine,United Kingdom,Food & Beverage,3.45,5,2013
859,https://www.sinorbis.com/,Sinorbis,Australia,Sales & Marketing,1.47,20,2016
860,https://venugramhospitals.com/,Venugram Hospital,India,Health,3.45,250,2013
861,https://www.vidooly.com/,Vidooly,India,Technology,1.89,96,2014
862,https://www.bankabio.com/,Banka BioLoo,India,Waste management & recycling,6.80,949,2012
863,https://www.goodcomasset.co.jp/,Good Com Asset,Japan,Property,214.87,99,2005
864,https://hktaxiapp.com/,HKTaxi App,Hong Kong,Transport,6.59,16,2014
865,https://spyro-soft.com/,Spyrosoft,Poland,Technology,"24,721,755",563,2016
866,https://livestorm.co,Livestorm,France,Technology,"1,600,000",25,2016
867,Not found,Cooperativa Sociale Integra,Italy,Support Services,2.6,36,2014
868,https://www.innovamaxx.de/,InnovaMaxx,Germany,Sales & Marketing,37.51,142,2012
869,https://www.signaturit.com/,Signaturit Solutions,Spain,Technology,1.77,69,2013
870,https://corporate.zenmarket.jp/,Zenmarket,Japan,Ecommerce,67.32,195,2014
871,https://www.zemosolabs.com/,Zemoso,India,Technology,6.20,176,2012
872,https://mtpservices.com.au/,MTP Services,Australia,Management Consulting,31.12,150,2016
873,https://medpeer.co.jp/,MedPeer,Japan,Health,27.99,136,2004
874,http://www.i-part.com.tw/,Sunfun Info,Taiwan,Technology,33.53,70,2002
875,https://bluconnection.com/,Bluconnection,Singapore,Fashion,38.02,8,2009
876,http://www.bioenergy.sk/,Bio Energy Solutions,Slovakia,Waste management & recycling,"16,006,537",37,2014
877,https://www.increso.it/,Increso,Italy,Management Consulting,"3,230,000",51,2015
878,https://lestrangelondon.com,L'Estrange London,UK,Fashion,"2,432,329",11,2013
879,https://www.youlovewords.com,YouLoveWords,France,Media,1.6,12,2009
880,https://www.pundw-baumaschinen.de/,P & W Bau,Germany,Construction,2.01,6,2009
881,https://aicross.co.jp/,AI Cross,Japan,Technology,17.87,33,2015
882,https://www.lasertec.co.jp/,Lasertec,Japan,Technology,657.91,529,1960
883,https://tutor2you.com.au/,Tutor2you,Australia,Education,1.88,350,2016
884,http://korglass.com.au/,KOR Glass and Aluminium,Australia,Industrial Goods,2.15,11,2014
885,https://www.course5i.com/,Course5 Intelligence,India,Technology,36.66,902,2000
886,https://gruppolsg.it/,LSG - Logistic & Service Group,Italy,Transport,"8,873,180",46,2016
887,https://www.energihem.com/,Energihem,Sweden,Construction,"28,004,684",125,2015
888,https://itrinity.com,itrinity,Slovakia,Technology,"3,371,670",4,2009
889,https://idfinance.com,ID Finance Investments,Spain,Fintech,87.0,534,2012
890,https://totaltiles.co.uk/,Total Tiles,United Kingdom,Ecommerce,6.03,23,2006
891,https://www.plenti.com.au/,Plenti,Australia,Fintech,36.56,122,2014
892,https://www.livewiremarkets.com/,Livewire Markets,Australia,Technology,2.27,19,2013
893,https://kpigil.com/,Solarism,India,Energy,13.97,73,2008
894,https://www.dexterousgroup.com.au/,Dexterous Group,Australia,Financial Services,1.12,37,2015
895,https://oriano.com/,Oriano Clean Energy,India,Energy,22.66,67,2015
896,https://www.vita-commodities.com/,Vita Group,Singapore,Industrial Goods,11.03,8,2003
897,https://www.amity.co/,Amity,UK,Technology,"5,743,440",164,2012
898,https://www.goyago.com/,Goyago,Germany,Retail,"3,729,920",43,2014
899,https://mcule.com,Mcule.com,Hungary,Chemicals,"1,798,051",19,2011
900,https://www.chevaliertechnologies.com,Chevalier Technologies,United Kingdom,Automobiles,10.3,20,2008
901,http://www.epaperitalia.it/,Epaper*,Italy,Industrial Goods,8.26,12,2015
902,https://www.kiwi.com/,Kiwi.com,Czech Republic,Travel & Leisure,"1,079.10",2800,2012
903,https://www.tmcnet.com.tw/,Taiwan Mask,Taiwan,Industrial Goods,157.75,213,1975
904,https://supportas.co.jp/,Supportas,Japan,Technology,10.84,126,2010
905,https://reabroad.co.jp/,Reabroad,Japan,Education,6.35,53,2014
906,http://ksemarine.com/,KSE Marine Works,Singapore,Construction,18.11,120,2004
907,https://www.tci-bio.com/,TCI,Taiwan,Health,309.31,1150,1980
908,https://www.privetechnologies.com/,Privé Technologies,Hong Kong,Fintech,5.80,95,2014
909,https://www.regie-portage.fr/,LA REGIE DE PORTAGE SALARIAL,France,Support Services,"7,638,731",140,2016
910,https://elogic.co,Elogicus,Estonia,Ecommerce,"1,619,349",30,2015
911,https://www.feiniko.de,Feiniko Handelsgesellschaft mbH,Germany,Retail,"30,300,000",9,2015
912,https://www.koenigskinder.de,Königskinder Immobilien,Germany,Property,4.5,20,2008
913,https://oradian.com/,Oradian,Croatia,Fintech,2.20,125,2012
914,https://www.live-inc.co.jp/,LIVE,Japan,Sales & Marketing,4.02,21,2014
915,https://innov8tif.com/,Innov8tif,Malaysia,Technology,2.04,34,2011
916,http://ainslab.com/,AINS-LAB,Japan,Law,14.09,10,2010
917,https://www.pharmafoods.co.jp/en,Pharma Foods International,Japan,Food & Beverage,96.82,168,1997
918,https://mercantile.ph/,Mercantile Insurance,Philippines,Insurance,31.08,289,1962
919,https://elmosoftware.com.au/,ELMO Software,Australia,Technology,37.21,384,2002
920,https://dallenergy.com/en_gb/,Dall Energy,Denmark,Energy,"6,013,000",15,2007
921,https://novicap.com,Novicap,UK,Fintech,"3,153,809",50,2015
922,https://www.ideria-france.com,Ideria,France,Restaurants,2.9,9,2013
923,https://www.egarri.com/,Egarri,France,Food & Beverage,9.50,10,2011
924,https://www.govecsgroup.com/,GOVECS,Germany,Automobiles,31.48,331,2009
925,https://www.ureru.co.jp/,Ureru Net Advertising,Japan,Advertising,25.94,33,2010
926,https://hiiizl.co.jp/,HiiizL,Japan,Retail,3.63,45,2014
927,https://www.ahrefs.com/,Ahrefs,Singapore,Technology,65.50,27,2012
928,https://www.mxm.com.my/,MediSavers,Malaysia,Technology,14.98,98,1998
929,https://www.moneyme.com.au/,MoneyMe,Australia,Fintech,35.44,56,2013
930,https://www.appinio.com/,Appinio,Germany,Technology,"3,597,000",44,2014
931,https://www.pinsami.it/,Pinsami,Italy,Food & Beverage,"4,892,000",33,2015
932,https://www.manitech.it,Manitech,Italy,Industrial Goods,"3,263,058",5,2016
933,https://www.hellofresh.de,Hellofresh,Germany,Ecommerce,904.9,4000,2011
934,https://www.stayingroup.com/,Stayincortina,Italy,Travel & Leisure,6.39,99,2014
935,https://www.druck-media-service.com/,DMS,Germany,Media,21.00,27,2013
936,https://webedge.jp/,WEBEDGE,Japan,Technology,5.06,50,2008
937,https://www.orientsoftware.com/,Orient Software,Vietnam,Technology,6.62,312,2005
938,https://www.cocorport.co.jp/,Cocorport,Japan,Support Services,31.14,487,2012
939,https://fantas-tech.co.jp/,FANTAS technology,Japan,Property,148.82,114,2010
940,https://corp.logly.co.jp/,LOGLY,Japan,Technology,24.89,50,2006
941,https://jetsetgo.in/,JetSetGo,India,Travel & Leisure,20.62,57,2014
942,https://www.aer-trading.com/,AER TRADING,France,Retail,"17,575,388",1,2013
943,https://eastcoastbakehouse.com,East Coast Bakehouse,Ireland,Food & Beverage,"3,801,000",43,2015
944,https://www.cityshopwest.de,City Shop West Kiosk,Germany,Retail,3.4,14,2012
945,https://www.wecandohr.com/,We Can Do HR,Poland,Support Services,6.92,250,2015
946,https://keiei-support-plus-a.com/,Keiei Support Plus,Japan,Management Consulting,2.22,25,2012
947,https://www.japan-project-solutions.com/,Japan Project Solutions,Japan,Management Consulting,5.92,44,2013
948,https://www.arrch.net/,ARRCH,Japan,Architecture,7.37,25,1972
949,https://www.amagiya.co.jp/,Amagiya,Japan,Architecture,2.43,6,2011
950,https://www.new-narrative.com/,New Narrative,Hong Kong,Sales & Marketing,1.74,11,2013
951,https://olivehouse.my/,OHR Marketing (Olive House),Malaysia,Retail,6.32,103,2014
952,https://www.valumen.com/,VALUMEN,France,Support Services,"2,196,424",4,2014
953,https://messina-autotrasporti.it,Messina Autotrasporti,Italy,Transport,"3,133,067",52,2016
954,https://www.dsglass.it,Ds Glass ,Italy,Retail,5.4,3,2013
955,https://www.dcmn.com,DCMN,Germany,Advertising,57.0,153,2010
956,http://www.universautos.com/,Univers Auto,France,Automobiles,11.65,4,2012
957,https://crossflowpayments.co.uk/,Crossflow Payments ,United Kingdom,Fintech,2.89,8,2013
958,file:///Users/chris.campbell/Downloads/NA,Relic Chemicals,India,Chemicals,2.29,4,2015
959,https://worldutility.net/,WorldUtility,Japan,Sales & Marketing,1.31,8,2015
960,http://www.innopharmax.com/,InnoPharmax,Taiwan,Pharmaceuticals,4.63,30,2005
961,https://www.zifornd.com/,Zifo RnD Solutions,India,Technology,28.67,590,2008
962,http://www.abhidisolution.com/,Abhidi Solution,Malaysia,Technology,2.01,59,2011
963,https://pcs.xcel.my/,Xcel Petroleum,Malaysia,Energy,26.24,15,2007
964,https://www.foll-ow.com/,Follow,France,Advertising,"6,844,818",14,2016
965,https://www.vinokilo.com/,Darpdecade,Germany,Retail,"6,624,660",173,2016
966,https://www.sirenum.com,Sirenum,UK,Technology,"2,819,643",33,2013
967,https://kivra.se,Kivra Sverige,Sweden,Technology,"9,268,038",77,2011
968,https://www.v-com.co.uk,Velocity Outlet,United Kingdom,Retail,15.6,22,2012
969,https://www.quantion.com/es/,Quantion,Spain,Technology,2.82,66,2014
970,https://engagesq.com/,Engage Squared,Australia,Technology,7.27,53,2014
971,https://ichengsi.co.jp/,CHENGSI JAPAN,Japan,Technology,1.85,19,2016
972,https://www.cogoport.com/,Cogoport,India,Technology,20.92,165,2016
973,http://pridel.com/,Pridel,India,Transport,23.62,250,2008
974,https://www.jia-ltd.com/,JIA,Japan,Financial Services,153.02,178,2006
975,https://bolt.eu/,Bolt,Estonia,Technology,"221,393,889",1798,2013
976,https://www.kiteworldshop.com/,Kiteworldshop.com,Italy,Ecommerce,"1,671,984",5,2014
977,https://www.quantexa.com,Quantexa,UK,Technology,"20,047,184",246,2016
978,https://www.cuadroselectricosjm.es,Cuadros Eléctricos JM*,Spain,Construction,3.4,70,2014
