_id,ltable_ID,rtable_ID,ltable_name,ltable_country,ltable_headquarters,ltable_address,ltable_founded,ltable_employees,ltable_market_cap,ltable_revenue,ltable_profit,ltable_industry,ltable_sector,ltable_categories,ltable_ceo,rtable_name,rtable_country,rtable_headquarters,rtable_address,rtable_founded,rtable_employees,rtable_market_cap,rtable_revenue,rtable_profit,rtable_industry,rtable_sector,rtable_categories,rtable_ceo
28381,24585,24585,enerjisa enerji,turkey,,,,,doll_2.19 b,,,,,utility-companies ,;,enerjisa enerji,turkey,,,,,doll_2.19 b,,,,,utility-companies ,;
28801,27325,24961,energy transfer partners,united states,,,,,doll_39.22 b,,,,,,;,energy focus,united states,,,,,doll_7.18 m,,,,,led-lighting ,;
29330,7454,25415,enrich energy,,,,2010.0,,,,,real estate,,,;,eos energy enterprises,united states,,,,,doll_0.12 b,,,,,batteries electricity ,;
32202,152155,27267,encore wire corporation,united states,,,,,doll_2.61 b,,doll_541.0 m,,,,;,exelon corporation,united states,,,,,doll_43.10 b,,,,,,;
32748,8448,27544,etp international,,,,1988.0,,,,,power,,,;,edison international,united states,,,,,doll_26.04 b,,,,,,;
33424,136691,27873,ems-chemie holding ag,switzerland,,,,,doll_24.87 m,,,,,,bernhard merki;,ems-chemie,switzerland,,,,,doll_16.86 b,,,,,,;
34986,63676,28776,essential properties realty trust,,,,,37.0,doll_3.49 b,doll_0.27 b,doll_0.16 b,,,,;,eastgroup properties,united states,,,,,doll_7.01 b,,,,,,;
40389,55965,31275,eversource energy,united states,,,,,doll_27.77 b,,,,,,;,energy recovery,united states,,,,,doll_1.24 b,,,,,,;
43463,145263,33297,energy recovery,united states,,,,,doll_1.17 m,,,,,,;,eos energy enterprises,united states,,,,,doll_0.13 b,,,,,,;
56188,54914,40662,embark technology,united states,,,,,doll_68.15 m,,,,,,;,embark technology,united states,,,,,doll_72.13 m,,,,,,;
57588,7181,42252,eat 'n' fit agro foods,,,,2014.0,,,,,food processing,,,;,ebro foods,spain,,,,,doll_2.46 b,,,,,['food'],;
60942,5557,46666,eagle infra,,,,1981.0,,,,,engineering & construction,,,;,eagle materials,united states,,,,,doll_4.92 b,,,,,['buildingmaterials'],;
62571,55915,48796,enphase energy,united states,,,,,doll_30.24 b,,,,,,;,energy transfer partners,united states,,,,,doll_36.41 b,,,,,,;
66998,114046,51163,easier finances limited,,,,,,,,,,,,;,escorts limited,india,,,,,doll_3.55 b,,,,,,;
80338,37647,59209,efes beverage group,turkey,,,,,doll_2.14 b,,,,,,;,efes beverage group,turkey,,,,,doll_1.82 b,,,,,,;
81065,11598,59593,emerging markets property group,united arab emirates,,,2015.0,,,,,other,,,;,enerpac tool group,united states,,,,,doll_1.37 b,,,,,,;
