_id,ltable_ID,rtable_ID,ltable_name,ltable_country,ltable_headquarters,ltable_address,ltable_founded,ltable_employees,ltable_market_cap,ltable_revenue,ltable_profit,ltable_industry,ltable_sector,ltable_categories,ltable_ceo,rtable_name,rtable_country,rtable_headquarters,rtable_address,rtable_founded,rtable_employees,rtable_market_cap,rtable_revenue,rtable_profit,rtable_industry,rtable_sector,rtable_categories,rtable_ceo
18195,181701,22158,dassault aviation,,paris,,1929.0,,,,,industrials,defense,,;,dassault systã¨mes,france,,,,,doll_52.26 b,,,,,software cac-40 tech ,;
23541,9105,25878,digital aptech,,,,2012.0,,,,,it services & consulting,,,;,digital domain,hong-kong,,,,,doll_0.17 b,,,,,entertainment ,;
27401,65032,28532,doosan bobcat,,,,,107.0,doll_2.87 b,doll_6.09 b,doll_0.56 b,,,,;,doosan enerbility,s. korea,,,,,doll_8.51 b,,,,,,;
28049,3030,28992,delphi automotive systems,,,,1994.0,,,,,auto components,,,;,descartes systems,canada,,,,,doll_6.03 b,,,,,,;
39336,62790,37757,dhi group,,,,,470.0,doll_0.26 b,doll_0.14 b,doll_2.22 m,,,,;,delek group,israel,,,,,doll_1.96 b,,,,,,;
41637,89031,39298,dunedin income growth investment trust,,not found,,,not found,doll_451.7 m,,,,,,not found;,diamond hill investment group,united states,,,,,doll_550.0 m,,,,,,;
42141,74489,39586,dow inc.,united states,,,,,doll_48.50 b,,,,basic materials,,;,dzs inc,united states,,,,,doll_400.0 m,,,,,,;
45173,11712,44140,daily harvest,united states,,,2014.0,,,,,e-commerce & direct-to-consumer,,,;,daily journal,united states,,,,,doll_0.36 b,,,,,['mediapress'],;
47831,62790,48541,dhi group,,,,,470.0,doll_0.26 b,doll_0.14 b,doll_2.22 m,,,,;,dbs group,singapore,,,,,doll_64.68 b,,,,,,;
49837,146744,49921,deutsche post ag,germany,,,,,doll_78.47 b,,doll_5.57 b,,,,frank appel;,deutsche wohnen,germany,,,,,doll_8.74 b,,,,,,;
56530,27169,55735,dominion energy,united states,,,,,doll_52.42 b,,,,,,;,devon energy,united states,,,,,doll_42.32 b,,,,,,;
61057,37968,59164,diamondrock hospitality company,united states,,,,,doll_1.68 b,,,,,,;,diamondrock hospitality company,united states,,,,,doll_1.87 b,,,,,,;
62821,55887,60587,digital realty,united states,,,,,doll_31.36 b,,,,,,;,digital world acquisition,united states,,,,,doll_0.58 b,,,,,,;
75607,72867,70319,deutsche bank ag,germany,,,,,doll_26.38 b,,,banks,financials,,;,daimler ag,germany,,,,,doll_98.79 b,,,auto manufacturers,consumer discretionary,,;
79253,27335,72504,denso,japan,,,,,doll_37.83 b,,,,,,;,denso corp,japan,,,,,doll_51.58 b,,,auto parts,consumer discretionary,,;
84186,73291,74077,derwent london plc,united kingdom,,,,,doll_4.82 b,,,reitoffice,real estate,,;,diaceutics plc,united kingdom,,,,,doll_113.0 m,,,biotechnology,healthcare,,;
87643,72721,92395,deutsche börse ag,germany,,,,,doll_32.99 b,,,financial data & stock exchanges,financials,,;,deutsche post,germany,,,,,doll_55.04 b,doll_96.62 b,doll_5.97 b,,,,;
92674,69332,94863,deutsche telekom ag,germany,,,,,doll_93.01 b,,,telecom services,communication services,,;,deutsche boerse,germany,,,,,doll_32.23 b,doll_5.26 b,,,,,;
101173,114206,114042,dennis finances limited,,,,,,,,,,,,;,dao finances ltd,,,,,,,,,,,,;
106913,124144,120756,dtp hospitality uk limited,united kingdom,,,,,,,,,,,;,dhl supply chain limited,united kingdom,,,,,,,,,,,;
110013,114206,121809,dennis finances limited,,,,,,,,,,,,;,dual corporate risks limited,united kingdom,,,,,,,,,,,;
110819,123914,122026,data 4 services italy spa,italy,,,,,,,,,,,;,digitalgo spa,italy,,,,,,,,,,,;
111868,120255,122262,dtcc solutions (uk) limited,united kingdom,,,,,,,,,,,;,den hartogh dry bulk logistics limited,united kingdom,,,,,,,,,,,;
115845,123443,123494,dfds fresh logistics limited,united kingdom,,,,,,,,,,,;,ds smith recycling uk limited,united kingdom,,,,,,,,,,,;
120059,695,130263,devyani international,,,,1991.0,,,,,retail,,,;,devyani international limited,india,,,,,,,,restaurants,,,;
122214,49026,136135,diamondback energy,united states,,,,,doll_24.89 b,,,,,,;,dominion energy,united states,,,,,doll_62.93 m,,,,,,robert m. blue;
124484,64392,137214,deutsche telekom,,,,,210.595,doll_110.90 b,doll_121.68 b,doll_10.98 b,,,,;,deutsche wohnen se,germany,,,,,doll_21.3 m,,,,,,;
125091,3139,137323,drydocks world dubai,,,,1983.0,,,,,ports & shipping,,,;,dp world,uae,,,,,doll_0.001428 t,,,,,,;
137871,70635,143357,dell technologies inc.,united states,,,,,doll_38.16 b,,,computer hardware,technology,,;,dynavax technologies corporation,united states,,,,,doll_2.23 m,,,,,,;
138366,118510,143722,damp home solutions ltd,,,,,,,,,,,,;,dazzle fashion co. ltd,china,,,,,doll_1.57 m,,,,,,;
143604,63588,145930,direct digital holdings,,,,,57.0,doll_11.99 m,doll_71.51 m,doll_3.86 m,,,,;,digital china holdings,hong kong,,,,,doll_1.04 m,,,,,,;
147899,154343,147438,daiwabo holdings,japan,,,,,doll_1.5 b,,doll_124.0 m,,,,;,dai-ichi life holdings,japan,,,,,doll_23.77 b,,doll_2.99 b,,,,;
151875,138482,149162,daiwa house reit investment corporation,japan,,,,,doll_6.58 m,,,,,,;,daiwa house reit investment corporation,japan,,,,,doll_6.92 b,,doll_180.0 m,,,,;
158402,37237,152694,delhivery,india,,,,,doll_2.83 b,,,,,,;,delhivery,india,,,,,0.0,,0.0,,,,;
160652,24732,153875,digital hollywood interactive,china,,,,,doll_16.9 m,,,,,video-games entertainment ,;,digital china group,china,,,,,doll_1.69 b,,doll_35.0 m,,,,;
174137,154586,179280,dongkuk steel mill company,south korea,,,,,doll_1.42 b,,doll_412.0 m,,,,;,dr motor company,,macchia d'isernia,,2006.0,,,,,consumer goods,automobiles,,;
175349,64521,179913,deutsche wohnen,,,,,1.313,doll_10.25 b,doll_2.52 b,doll_2.92 b,,,,;,deutsche messe,,hanover,,1947.0,,,,,consumer services,recreational services,,;
176004,93510,179980,dassault aviation,france,,,,,doll_14.16 b,doll_8.56 b,doll_715.6 m,,,,;,dassault aviation,,paris,,1929.0,,,,,industrials,defense,,;
181424,145398,183177,dazhong transportation (group),china,,,,,doll_1.04 m,,,,,,;,damen group,,gorinchem,,1927.0,,,,,industrials,industrial transportation & defense,,;
