ID,name,country,headquarters,address,founded,employees,market_cap,revenue,profit,industry,sector,categories,ceo;
4992,v2 solutions,,,,2003,,,,,it services & consulting,,,;
4981,vishal retail,,,,2001,,,,,retail,,,;
5044,virtusa technologies,,,,0,,,,,it services & consulting,,,;
5076,vijay tanks & vessels,,,,1956,,,,,engineering & construction,,,;
12672,vice media,united states,,,,,,,,internet software & services,,,;
5170,vyapar,,,,2015,,,,,software product,,,;
5205,varindera constructions,,,,1984,,,,,engineering & construction,,,;
5249,vitromed healthcare,,,,1972,,,,,medical equipment,,,;
5253,vnr seeds,,,,2004,,,,,agriculture,,,;
36352,valmet,finland,,,,,,,,,,,;
5272,vhs consulting,,,,2009,,,,,it services & consulting,,,;
5407,virtusa software services,,,,1996,,,,,it services & consulting,,,;
5446,vwr international,,,,1852,,,,,pharma,,,;
5482,vision rx lab,,,,1959,,,,,medical equipment,,,;
5560,viveks,,,,1965,,,,,retail,,,;
5582,vis networks,,,,2011,,,,,telecom,,,;
5608,videocon telecommunications,,,,2008,,,,,telecom,,,;
5691,veeraraghavan & company,,,,1989,,,,,accounting & auditing,,,;
5717,vsynergize outsourcing,,,,2001,,,,,marketing & advertising,,,;
5733,vistaprint,,,,2012,,,,,internet,,,;
5864,vfi slk global services,,,,2019,,,,,financial services,,,;
5914,vtp realty,,,,0,,,,,real estate,,,;
5968,vibracoustic,,,,2012,,,,,automobile,,,;
6042,village financial services,,,,1982,,,,,financial services,,,;
6070,vogo automotive,,,,2016,,,,,internet,,,;
6074,vasta bio-informatics,,,,0,,,,,clinical research,,,;
6079,videocon industries ltd.,,,,1979,,,,,consumer electronics & appliances,,,;
6123,veritaz healthcare,,,,2005,,,,,pharma,,,;
6214,vkl seasoning,,,,1935,,,,,fmcg,,,;
6242,vortex engineering,,,,2001,,,,,it services & consulting,,,;
8352,vhb medi sciences,,,,1946,,,,,pharma,,,;
6302,varite,,,,2000,,,,,it services & consulting,,,;
6405,valdel engineers & constructors,,,,1990,,,,,oil & gas,,,;
6407,valuefirst digital media,,,,2003,,,,,software product,,,;
184569,voith,,heidenheim an der brenz,,1867,,,,,industrial machinery,,,;
6628,vaidik eduservices,,,,0,,,,,edtech,,,;
6747,vandana global,,,,1998,,,,,iron & steel,,,;
6780,venus home appliances,,,,1964,,,,,consumer electronics & appliances,,,;
22631,veolia,france,,,,,,,,,,,;
6867,vrc constructions india,,,,1996,,,,,engineering & construction,,,;
6945,vserv infosystems,,,,2016,,,,,it services & consulting,,,;
6958,viom networks,,,,2010,,,,,telecom,,,;
7049,volvo construction equipment,,,,1832,,,,,industrial machinery,,,;
48771,volvo group,sweden,,,,,,,,,,,;
7083,vibrant screen,,,,2006,,,,,recruitment,,,;
7160,vee gee industrial enterprises,,,,2007,,,,,electronics manufacturing,,,;
7213,vidal health insurance,,,,0,,,,,insurance,,,;
7216,vertafore,,,,1969,,,,,it services & consulting,,,;
7260,valued epistemics,,,,2008,,,,,edtech,,,;
7284,vestian global workplace services,,,,2010,,,,,real estate,,,;
7334,ventech (india),,,,2012,,,,,auto components,,,;
137136,varian medical systems,united states,,,,,doll_16.4 m,,,,,,dow r. wilson;
7766,verity,,,,2009,,,,,investment banking / venture capital / private equity,,,;
7796,veative labs,,,,2016,,,,,it services & consulting,,,;
7889,voltech hr services,,,,2014,,,,,recruitment,,,;
7958,vantage integrated security solutions,,,,1990,,,,,electronics manufacturing,,,;
8024,vgm consultants,,,,2014,,,,,financial services,,,;
8039,vcare trichology,,,,2004,,,,,healthcare,,,;
8105,vakilsearch,,,,2012,,,,,legal,,,;
8155,varsity education management,,,,2011,,,,,education & training,,,;
8218,viva composite panel,,,,2005,,,,,building material,,,;
