id,name,country,address,founded,employees,market_cap,revenue,profit,categories,ceo,city
92800,cognizant,united states,,1994.0,,doll_4.362 b,doll_1.8510000000000002 b,doll_0.21400000000000002 b,['it software & services'],brian j. humphries,"shenzhen, china (general office) cayman islands (registered office) hong kong (second office)"
147072,capgemini,france,"place de l'etoile - 11 rue de tilsitt, paris, 75017",1967.0,324700.0,doll_3.782 b,doll_2.146 b,doll_0.0012749999999999999 b,['business support services'],aiman ezzat,paris
90180,concentrix corporation,united states,,1983.0,290000.0,doll_0.861 b,doll_0.005587 b,doll_0.405 b,"['technology', 'business services', 'software and it']",not found,
40,conneqt business solutions,,,2002.0,,,,,['analytics & kpo'],,
45,cipla pharmaceutical,,,1935.0,,,,,['pharma'],,
176000,cyient,india,,1991.0,,doll_0.121 b,doll_0.568 b,doll_0.065 b,"['industries', 'software and it', 'technology', 'software products', 'conglomerate']",not found,hyderabad
48832,cummins,united states,,1919.0,59900.0,doll_2.83 b,doll_2.402 b,doll_0.213 b,"['industries', 'engineering products', 'electrical products', 'engines manufacturing', 'machinery manufacturing', 'energy', 'manufacturing', 'industry machinery']",tom linebarger,cummins corporate office building
128,cbre,,,1906.0,,,,,['real estate'],,
171041,cholamandalam investment and finance,india,"dare house, 2, nsc bose road, parrys, chennai, 600001",1978.0,7873.0,doll_0.6990000000000001 b,doll_0.13999999999999999 b,doll_0.27 b,['financial services'],not found,
156,capgemini technology services india limited,,,,,,,,,,
181,cms it services,,,2014.0,,,,,['it services & consulting'],,
12819,cars24,india,,2015.0,,,,,['e-commerce & direct-to-consumer'],,gurgaon
184,cgi group,,,1976.0,,,,,['it services & consulting'],,
66914,conduent,united states,,,60000.0,doll_0.101 b,doll_0.392 b,doll_-0.038 b,"['technology', 'business services', 'software and it']",not found,
223,ceat tyres,,,1958.0,,,,,['auto components'],,
236,capita,,,2005.0,,,,,['bpo/kpo'],,
245,cogent e services,,,2004.0,,,,,['bpo'],,
306,cholamandalam ms general insurance,,,2001.0,,,,,['insurance'],,
50625,cg power and industrial solutions,india,,,,doll_0.567 b,doll_0.686 b,doll_0.114 b,"['industries', 'electrical products']",not found,
348,café coffee day,,,1996.0,,,,,['beverage'],,
102162,cybage,india,,1995.0,,,doll_0.15719 b,,['technology'],,
385,crom,,,2006.0,,,,,['retail'],,
389,css corp,,,1996.0,,,,,['it services & consulting'],,
394,cadila pharmaceuticals,,,1951.0,,,,,['pharma'],,
30083,coforge,india,,,11000.0,doll_0.308 b,doll_0.092 b,doll_0.083 b,"['technology', 'software and it']",not found,
71202,cisco,united states,,,79500.0,doll_23.845 b,doll_4.981 b,doll_1.466 b,"['tech', 'electronics', 'networking hardware', 'dow jones', 'telecommunications equipment', 'tech hardware']",mr. charles h. robbins,shekou
430,cms infosystems,,,2008.0,,,,,['it services & consulting'],,
431,canara hsbc life insurance,,,2008.0,,,,,['insurance'],,
445,care health insurance,,,2012.0,,,,,['internet'],,
452,citibank,,,1812.0,,,,,['banking'],,
465,cavinkare,,,1983.0,,,,,['fmcg'],,
477,citicorp,,,1997.0,,,,,['financial services'],,
110352,cma cgm,france,"4 quai d'arenc, marseille, provence - alpes- cote d'azur, 13235",1978.0,,0,doll_5.6 b,,['delivery services'],,marseille
19075,crisil,india,,1987.0,3609.0,doll_0.27 b,doll_0.288 b,doll_0.058 b,"['financial services', 'stock markets, trading, capital markets']",not found,
58722,chegg,united states,,2005.0,2464.0,doll_0.308 b,doll_0.076 b,doll_-0.001 b,"['consumer defensive', 'consumer services', 'education']",not found,
569,capgemini engineering,,,,,,,,['analytics & kpo'],,
593,cinépolis,,,1971.0,,,,,['retail'],,
597,collabera technologies,,,1991.0,,,,,['it services & consulting'],,
61729,consolidated communications,united states,,1952.0,3200.0,doll_0.047 b,doll_0.121 b,doll_0.013000000000000001 b,['telecommunication'],,athens
164161,computer age management services,india,,1988.0,,doll_0.00184 b,,0.0,"['financial services', 'stock markets, trading, capital markets', 'software and it']",not found,
93902,cerner,united states,,1979.0,,doll_2.755 b,doll_0.58 b,doll_0.5556 b,['health care equipment & services'],david t. feinberg,
29958,cushman & wakefield,united states,,,50000.0,doll_0.317 b,doll_0.009388 b,doll_0.25 b,"['real estate', 'facility support services']",not found,
644,compass group support services,,,1941.0,,,,,['hospitality'],,
650,citiustech,,,2005.0,,,,,['it services & consulting'],,
125344,cargill,united states,,1865.0,155000.0,0,doll_0.1147 b,0.0,"['agriculture products', 'agriculture related', 'food products', 'meat / poultry / fish / chicken', 'trading']",not found,minnetonka
48256,caterpillar,united states,"100 ne adams st, peoria, illinois, 61629",1925.0,107700.0,doll_12.413 b,doll_5.1 b,doll_0.649 b,"['industries', 'agriculture machinery', 'machinery manufacturing', 'construction equipment', 'commercial vehicles', 'heavy vehicles', 'mining equipment', 'engines manufacturing', 'engineering products', 'capital goods', 'construction materials', 'mining', 'manufacturing', 'heavy machinery']",jim umpleby,"irving, texas"
70147,credit suisse group,switzerland,north colonnade canary wharf,1856.0,50110.0,doll_1.8719999999999999 b,doll_0.0 b,doll_0.258 b,['financial services'],thomas gottstein,london
730,continental automotive components,,,1871.0,,,,,['auto components'],,
744,columbia asia,,,2005.0,,,,,['healthcare'],,
772,coca-cola company,united states,,,80300.0,doll_0.24300000000000002 b,doll_0.038655 b,doll_0.009771 b,"['consumer defensive', 'beverages', 'non-alcoholic beverages', 'fmcg', 'consumer non durables']",james quincey,
788,ceasefire industries,,,2002.0,,,,,['law enforcement & security'],,
798,clover infotech,,,1994.0,,,,,['it services & consulting'],,
823,cadd centre training services,,,1988.0,,,,,['education & training'],,
837,colgate palmolive,,,1937.0,,,,,['fmcg'],,
847,c&s electric,,,1966.0,,,,,['electrical equipment'],,
16449,capacit'e infraprojects,india,,,,doll_0.012 b,doll_0.02 b,doll_0.01266 b,"['engineering', 'professionalservices']",,
853,c.r.i. pumps,,,1961.0,,,,,['industrial machinery'],,
854,crb tech solution,,,2001.0,,,,,['edtech'],,
96576,compal electronics,taiwan,"no. 581 & 581-1, ruiguang road, neihu district, taipei, 114",1984.0,,doll_0.32999999999999996 b,doll_4.43 b,doll_0.417 b,"['technology', 'electronics', 'computers hardware']",not found,
21091,canara bank,india,"112, jayachamarajendra road, bangalore, 560002",1906.0,86919.0,doll_0.553 b,doll_1.268 b,doll_0.766 b,"['financial services', 'banking services']",not found,
23201,centuryply,india,,,,doll_0.152 b,doll_0.045 b,doll_0.06776 b,['furniture & furnishing'],,
