,link,name,country,industry,revenue,employees,founded
1084,https://www.tbtsrl.com/,tbt,italy,industrial goods,1.68,8,2015
1085,https://www.redhill.world/,redhill world,singapore,sales & marketing,3.36,95,2014
1086,https://www.vision-sensing.jp/,vision sensing,japan,industrial goods,3.45,19,2008
1087,https://mh-tec.co.jp/,mental health technologies,japan,health,8.87,60,2011
1088,https://www.zuu.co.jp/,zuu,japan,fintech,16.98,96,2013
1089,http://www.suresofttech.com/,suresoft technologies,south korea,technology,23.41,251,2002
1090,http://islanday.jp/,islanday,japan,advertising,1.18,2,2015
1091,https://www.deutsches-pm.de/,dpm - deutsches personal management,germany,support services,"2,267,760",60,2016
1092,https://www.spiideo.com,spiideo,sweden,technology,"2,224,272",18,2012
1093,https://www.customconcepts.com,custom group,netherlands,ecommerce,3.4,17,2012
1094,not found,biochem organics,romania,agricultural commodities,8.40,10,2015
1095,https://www.malagris.lt/,malagris,lithuania,construction,9.49,26,2013
1096,http://www.prestfare.tokyo/,prestfare,japan,construction,5.05,10,2016
1097,https://www.ecomexpress.in/,ecom express,india,transport,219.01,"22,949",2013
1098,file:///users/chris.campbell/downloads/http/labori-saitama.com,labori,japan,education,4.63,100,2014
1099,https://www.localdigital.com.au/,local digital,australia,sales & marketing,1.72,8,2015
1100,https://www.orbitremit.com/,orbitremit,new zealand,fintech,8.80,42,2008
1101,https://kintarocellspower.co.jp/,kintaro cells power,japan,pharmaceuticals,1.31,2,2014
1102,https://monese.com/de/de,monese,uk,fintech,"18,196,451",243,2013
1103,https://www.arquimea.com/,arquimea,spain,technology,"72,044,361",288,2005
1104,https://delante.co,delante media,poland,sales & marketing,"1,570,649",58,2014
1105,https://www.ventamueblesonline.es,home design virtual shops,spain,ecommerce,2.5,20,2012
1106,https://www.testaeplebani.com,testa e plebani,italy,industrial goods,1.8,12,2014
1107,https://www.applifting.cz/,applifting,czech republic,technology,1.68,39,2014
1108,https://www.newaim.com.au/,new aim,australia,ecommerce,236.10,283,2005
1109,https://www.adobute.co.jp/,adobute,japan,transport,6.34,77,2015
1110,https://uniqueplus.co.jp/,unique plus,japan,energy,2.58,7,2015
1111,https://www.lasertec.co.jp/,lasertec,japan,technology,391.32,448,1960
1112,http://www.nexonpaints.com/,nexon paints,india,personal & household goods,8.77,103,2008
1113,https://www.paradigm-marketing.com.my/,paradigm global marketing,malaysia,sales & marketing,3.01,7,2014
1114,https://www.groupe-perspective.fr/,groupe perspective,france,education,"2,709,000",18,2013
1115,https://www.sio.engineering,sio*,italy,support services,"1,606,000",3,2016
1116,https://www.templafy.com,templafy,denmark,technology,"12,237,885",177,2013
1117,https://www.gutsgusto.com,guts & gusto,netherlands,fashion,4.8,71,2007
1118,https://www.ruhrzinn.com/,mtm ruhrzinn,germany,waste management & recycling,3.89,12,2014
1119,https://www.rezatec.com/,rezatec,united kingdom,technology,3.43,35,2012
1120,https://saahaszerowaste.com/,saahas zero waste,india,waste management & recycling,3.93,213,2013
1121,http://www.pss.co.jp/,precision system science (pss),japan,technology,84.73,187,1985
1122,https://www.avermedia.com/,avermedia technologies,taiwan,technology,238.35,180,1990
1123,https://www.kamakura-net.co.jp/,kamakura shinsho,japan,support services,29.99,145,1984
1124,http://www.genereach.com/,genereach,taiwan,health,11.83,not found,2004
1125,https://funnel.io/,funnel,sweden,technology,"11,499,031",155,2014
1126,https://www.valvoleitalia.it,valvole italia,italy,industrial goods,"9,264,354",57,2014
1127,https://www.globalinter.net,globalinternet,netherlands,telecoms,25.7,72,2012
1128,https://www.accenta.info/,accenta music ,germany,advertising,8.00,15,2006
1129,https://www.orbitremit.com/,orbitremit,new zealand,fintech,11.15,42,2008
1130,https://www.yms.com.sg/,yeap medical supplies,singapore,health,49.92,82,2000
1131,https://www.tablecheck.com/ja/company/,tablecheck,japan,technology,8.70,104,2011
1132,https://www.xero.com/,xero,new zealand,technology,499.96,3055,2006
1133,https://www.compareandconnect.com.au/,compare & connect,australia,energy,18.24,151,2014
1134,http://www.gstonesindia.com/,global stones,india,construction,23.58,250,2004
1135,https://www.livingquarter.de/,living quarter,germany,health,"5,016,731",49,2015
1136,https://semantive.com,semantive,poland,technology,"1,954,961",42,2012
1137,https://www.metalfer.cuneo.it,metalfer di pio mario*,italy,industrial goods,3.0,5,2014
1138,https://www.facephi.com/es/,facephi biometria,spain,fintech,4.48,23,2012
1139,https://www.mia-platform.eu/en/,mia,italy,technology,2.39,33,2012
1140,https://wacul.co.jp/,wacul,japan,sales & marketing,6.67,51,2010
1141,https://puresoftware.com/,puresoftware,india,technology,22.94,750,2005
1142,http://www.stealien.com/,stealien inc.,south korea,cyber security,3.83,46,2014
1143,https://www.atlanticnavigation.com/,atlantic navigation holdings,singapore,support services,75.84,not found,1997
1144,http://www.stalucialand.com.ph/,sta. lucia land inc.,philippines,property,154.32,109,2007
1145,http://www.lakaffagroup.com/,la kaffa international,taiwan,food & beverage,160.24,not found,2004
1146,https://sveasolar.com/,svea solar,sweden,energy,"66,146,911",287,2013
1147,https://bevcraft.ie/,bevcraft group,ireland,food & beverage,"4,046,859",16,2016
1148,https://www.ubiquicom.com,ubiquicom,italy,technology,"3,141,077",18,2004
1149,https://www.elliptic.co,elliptic enterprises,uk,fintech,"2,822,154",83,2013
1150,https://www.vivalda.co.uk,vivalda,united kingdom,construction,36.3,90,2012
1151,https://www.eila.de/,eila consulting,germany,travel & leisure,5.86,12,2013
1152,https://www.firstcom.com.sg/,firstcom solutions,singapore,technology,5.63,158,2011
1153,http://www.erimologi.com/,erimo logistics,japan,transport,16.97,135,2015
1154,https://www.kindom.com.tw/,kindom,taiwan,construction,924.35,895,1979
1155,https://www.brogent.com/,brogent technologies,taiwan,technology,67.27,173,2001
1156,https://www.kuradashi.jp/,kuradashi,japan,food & beverage,5.20,27,2014
1157,http://www.greattree.com.tw/,great tree pharmacy,taiwan,pharmaceuticals,213.46,1193,2016
1158,https://www.ltgplc.com/,learning technologies group,uk,technology,"19,446,429",932,2013
1159,https://www.boosterboxdigital.com,booster box,italy,advertising,"1,628,120",26,2016
1160,https://www.italfruttadistribuzioni.it,italfrutta distribuzioni*,italy,food & beverage,5.9,13,2014
1161,https://www.ankerkraut.de/,ankerkraut,germany,food & beverage,12.60,60,2013
1162,https://link-us.jp/,link-us,japan,technology,1.27,30,2014
1163,https://www.goodcomasset.co.jp/,good com asset,japan,property,242.77,95,2005
1164,https://espoirer.com/,espoirer,japan,transport,5.76,30,2015
1165,http://www.wtmec.com/,wt microelectronics,taiwan,technology,"10,838.01",not found,1993
1166,http://www.chsiphil.com/,chsi,philippines,health,5.30,344,2005
1167,https://www.curafarma.it/,cura farma,italy,health,"4,436,220",9,2014
1168,https://www.assi.tech,assitech,italy,construction,"3,590,541",9,2016
1169,https://www.accesa.eu,accesa it systems,romania,technology,15.4,500,2004
1170,http://cornexim.com/en/,cornexim,hungary,agricultural commodities,3.32,4,2015
1171,https://www.adsmurai.com/,adsmurai,spain,advertising,3.32,81,2014
1172,https://www.daddyslab.com/,"d lab co.,ltd",south korea,education,2.08,59,2016
1173,http://www.archisound.co.kr/,archisound corp.,south korea,technology,5.98,11,2012
1174,https://www.fireworks-japan.jp/,fireworks,japan,fashion,6.84,57,2013
1175,https://www.mlioncorp.com/,mlion corporation,singapore,industrial goods,54.70,13,2011
1176,https://sequretek.com/,sequretek,india,cyber security,2.73,340,2013
1177,http://kvspremier.com/,kvs premier,india,construction,48.82,346,1985
1178,https://www.kamadobono.co.uk/en/,kamado bono,lithuania,personal & household goods,"6,801,734",7,2013
1179,https://www.signaturit.com,signaturit solutions,spain,technology,"3,362,524",121,2013
1180,https://www.lendinvest.com,lendinvest,united kingdom,fintech,41.8,127,2008
1181,https://www.2e-vertrieb.de/,2e vertriebs-gmbh,germany,retail,8.03,13,2014
1182,https://www.brains-tech.co.jp/,brains technology,japan,technology,5.92,38,2008
1183,https://www.rn-j.com/,renewable japan,japan,energy,208.63,211,2012
1184,https://www.kinliser.co.jp/,kinliser,japan,construction,46.92,145,1997
1185,http://www.cbtech.com.tw/,chime ball technology,taiwan,technology,53.50,186,1999
1186,http://www.richhonour.com/,rich honour international designs,taiwan,interiors,136.48,not found,1977
1187,https://hovid.com/,hovid,malaysia,pharmaceuticals,90.71,1416,1980
1188,https://www.sipadan.es/,sipadan,spain,management consulting,"3,457,203",47,2007
1189,https://www.ayesconsulting.com,ayes,italy,technology,"8,365,450",141,2015
1190,https://www.lemonway.com,lemon way,france,fintech,10.9,75,2007
1191,https://www.beer52.com/,beer52,united kingdom,ecommerce,12.35,24,2013
1192,http://www.intloop.com/,intloop,japan,management consulting,67.03,145,2005
1193,https://venturehaven.com.sg/,venturer group corporate solutions,singapore,support services,3.22,79,2013
1194,https://www.access-eng.com/,access engineering,japan,industrial goods,2.50,5,2000
1195,http://www.upyoung.com.tw/,up young,taiwan,industrial goods,36.17,not found,2002
1196,http://www.dbind.in/,dbind wire products,india,industrial goods,2.15,25,2013
1197,https://www.qburst.com/,qburst,india,technology,394.51,1517,2004
1198,https://www.dateio.eu/,dateio,czech republic,fintech,"4,710,733",45,2013
1199,http://n/a,sistemi sanitari,italy,health,"2,064,254",5,2016
1200,https://www.traventia.es;_perc20www.traventia.pt;_perc20www.traventia.fr;_perc20www.traventia.it,traventia (youbid),spain,travel & leisure,13.7,22,2013
1201,https://www.theinnercircle.co/,circle imperium ,netherlands,media,7.78,15,2012
1202,https://www.nuno-omutsu.jp/,yukon sky,japan,retail,19.77,55,2003
1203,https://www.neebal.com/,neebal,india,technology,2.30,200,2012
1204,https://www.iwamotoshoji.jp/,iwamoto shoji,japan,property,25.77,35,2006
1205,https://www.uniongas.com.sg/,union gas holdings,singapore,energy,57.77,228,2016
1206,https://people360.com.ph/,people360 consulting corporation,philippines,support services,1.31,93,2011
1207,http://www.khaminc.com.tw/,kham,taiwan,media,52.13,84,2004
1208,https://www.crest-investment.com/,crest investment,germany,property,"4,857,817",16,2016
1209,https://playdigious.com,playdigious,france,games industry,"2,192,902",9,2015
1210,https://www.mep-werke.de,mep werke,germany,energy,40.1,61,2011
1211,https://widgetbrain.com/,widget brain holding,netherlands,technology,1.70,24,2015
1212,http://www.wizione.com/,wizionesysetms,south korea,technology,3.03,29,2014
1213,https://elmosoftware.com.au/,elmo software,australia,technology,47.56,535,2002
1214,https://www.easysigns.com.au/,easy signs,australia,ecommerce,13.20,68,2006
1215,https://openhouse-group.co.jp/,open house group,japan,property,"4,967.02",2642,1997
1216,https://www.componentidigitali.com/,componenti digitali,italy,retail,"2,805,850",19,2017
1217,https://www.sabor-espana.com,sabor a españa,spain,retail,"7,533,171",118,2009
1218,https://www.gpasplus.com,gpasplus,france,retail,2.4,8,2012
1219,https://www.velotransport.it/,velotransport,italy,transport,2.42,43,2014
1220,https://www.sirius-agent.co.jp/,sirius,japan,personal & household goods,10.94,11,2008
1221,https://www.tosyo.co.jp/,tosyo,japan,retail,3.57,34,2010
1222,https://one-star.jp/,onestar,japan,advertising,102.88,202,2008
1223,http://www.rexon.net/,rexon,taiwan,industrial goods,255.51,not found,1972
1224,https://www.immo-konzepte.de/,immo-konzepte,germany,property,"2,269,276",6,2006
1225,https://www.crowdproperty.com,crowd property,uk,fintech,"1,933,469",27,2014
1226,https://www.ecs-deutschland.de,ecs,germany,support services,12.9,140,2013
1227,https://www.fiducim.fr/,fiducim,france,property,9.80,15,2013
1228,https://www.polestarllp.com/,polestar solutions,india,technology,4.42,265,2012
1229,https://sophicautomation.com/,sophic,malaysia,technology,16.91,623,2007
1230,http://www.9splay.com.tw/,9splay,taiwan,games industry,60.15,not found,2013
1231,https://www.parksystems.com/,park systems,south korea,technology,44.79,162,1997
1232,https://www.swipbox.com/,swipbox,denmark,technology,"9,391,760",41,2014
1233,https://www.comodoitalia.it,mec.line,italy,interiors,"7,132,969",46,2001
1234,https://www.wertbau-nord.de,wertbau nord,germany,construction,2.9,13,2014
1235,https://www.matsmart.se/,matsmart in scandinavia,sweden,ecommerce,26.74,105,2014
1236,https://www.xref.com/,xref limited,australia,technology,8.64,60,2010
1237,https://www.trikon.com.au/,trikon,australia,telecoms,4.48,23,2007
1238,https://www.sellerhub.co.kr/,sellerhub,south korea,ecommerce,7.29,69,2012
1239,https://www.solarnaturally.com.au/,solar naturally,australia,energy,34.46,112,2011
1240,https://www.jype.com/,jyp entertainment,south korea,media,133.95,219,1996
1241,https://www.mirai-works.co.jp/,mirai works,japan,support services,33.06,94,2012
1242,https://www.nextory.se/,nextory,sweden,media,"26,534,087",85,2015
1243,https://www.topfish.it,top fish,italy,food & beverage,"4,409,054",8,2014
1244,https://www.gute-marken.com/?lang=en,gute marken online,germany,ecommerce,11.1,5,2011
1245,https://www.moluna.de/,moluna,germany,ecommerce,9.88,7,2014
1246,https://www.treasurehunter.co.kr/,treasure hunter,south korea,media,17.26,133,2015
1247,https://www.dynamo6.com/,dynamo6,new zealand,technology,2.56,22,2012
1248,https://www.nfa-es.co.jp/,nfa engineering service,japan,industrial goods,1.69,7,2015
1249,https://www.i-click.com/,iclick interactive,hong kong,technology,199.41,884,2009
1250,https://itds.pl/,itds polska,poland,technology,"8,609,941",176,2016
1251,https://www.laboutiquedelbiologico.it,blife,italy,food & beverage,"2,607,322",7,2016
1252,https://www.bambridgeaccountants.co.uk,bambridge accountants,united kingdom,financial services,1.8,12,2010
1253,https://metishaus.de/,metis,germany,construction,11.03,12,2014
1254,https://www.ricksoft.jp/,ricksoft,japan,technology,40.87,85,2005
1255,https://allsmart.co.jp/,allsmart,japan,technology,2.87,27,2009
1256,https://legalvision.com.au/,legalvision,australia,law,12.02,120,2014
1257,http://www.chemcrux.com/,chemcrux,india,chemicals,8.16,76,1996
1258,https://www.savait.com/,savait,italy,ecommerce,"2,108,040",5,2015
1259,https://www.transporentsrl.it,transporent,italy,transport,"3,186,832",37,2011
1260,https://www.logimi.it,logimi,italy,transport,2.3,4,2013
1261,https://www.coffee-perfect.de/,cp group,germany,retail,37.21,231,1998
1262,https://www.xoxoday.com/,xoxoday,india,technology,37.11,190,2012
1263,https://bright-us.co.jp/,brightus,japan,retail,2.07,8,2017
1264,https://monocept.com/,monocept,india,technology,4.43,250,2012
1265,http://www.powerwindhealth.com.tw/,fitness factory,taiwan,health,114.04,not found,2005
1266,https://www.saswafer.com/,sino-american silicon products,taiwan,energy,"2,026.59",7800,1981
1267,https://adpone.com/,adpone,spain,advertising,"11,124,512",18,2015
1268,http://www.reinagreen.com,reinagreen italia,italy,food & beverage,"1,981,717",3,2016
1269,https://www.uniplaces.com,uniplaces,united kingdom,property,3.4,150,2013
1270,https://www.ogury.com/,ogury*,united kingdom,advertising,70.42,295,2014
1271,https://conex-agency.com/,conexagency,vietnam,advertising,1.70,200,2011
1272,https://www.r-toolbox.jp/,toolbox,japan,architecture,11.40,31,2013
1273,https://www.live-link.life/,"cb, ltd",japan,management consulting,9.01,10,2015
1274,https://www.transpire.com/,transpire,australia,technology,6.73,38,2010
1275,https://dynacons.com/,dynacons,india,technology,46.57,843,1995
1276,https://nordsecurity.com/,nord security,lithuania,cyber security,"156,623,915",1000,2012
1277,https://www.mews.com/,mews,the netherlands,technology,"22,386,000",226,2012
1278,https://www.instilla.it,instilla,italy,advertising,"2,155,535",26,2015
1279,https://www.mfsfrance.com,mediterranean food solutions,france,food & beverage,3.2,4,2012
1280,https://www.weareelements.io/,elements talent consultancy,united kingdom,technology,7.16,111,2009
1281,https://www.miyagi.it/,miyagi,italy,advertising,3.55,28,2013
1282,https://kidspower.co.jp/,kids power,japan,support services,2.64,50,2015
1283,https://www.satelliteoffice.com.au/,satellite office,australia,support services,15.49,623,2013
1284,https://www.a3corp.jp/,a3,japan,advertising,13.73,43,2008
1285,https://www.animocabrands.com/,animoca brands,australia,games industry,13.23,216,2014
1286,https://sarathygeotech.com/,sarathy geotech & engineering services,india,technology,3.78,90,2007
1287,https://regenpower.com/,regen power,australia,energy,12.76,21,2003
1288,https://titulae.es/,titulae,spain,education,"4,870,863",35,2015
1289,https://systeme.io/,systeme.io,ireland,ecommerce,"2,407,982",40,2016
1290,https://www.atecnica.it,atecnica*,italy,ecommerce,"2,000,000",5,2016
1291,http://www.designerealization.com,design & realization,italy,interiors,"2,355,550",33,2016
1292,https://www.superprof.fr,superprof,france,education,3.3,49,2013
1293,https://www.cabinet-ares.fr/,ares,france,support services,12.57,45,2010
1294,https://q.agency/,q agency,croatia,technology,3.12,17,2013
1295,https://www.garnet-kyoto.co.jp/,garnet kyoto,japan,property,26.87,11,2009
1296,https://suprieve.com/,suprieve holdings,japan,support services,45.55,"1,156",2005
1297,https://www.solebrain.co.jp/,solebrain,japan,sales & marketing,16.38,36,2008
1298,http://www.pegavision.com/,pegavision,taiwan,personal & household goods,108.49,1328,2009
1299,http://maben.com.au/,maben group,australia,construction,79.76,65,2004
1300,https://www.eodh-protection.com/,eodh sa,greece,aerospace & defence,"2,597,612",30,2003
1301,https://multix-trolley.com/,multix solutions,italy,health,"11,586,460",5,2015
1302,https://adpone.com,adpone,spain,advertising,"5,013,383",19,2015
1303,https://www.oxwork.com,oxwork,france,retail,1.9,10,2014
1304,http://www.bizay.com/,binary subject,portugal,ecommerce,20.70,169,2013
1305,https://minkabu.co.jp/,minkabu,japan,fintech,38.95,163,2006
1306,https://www.innovative-solutions.co.jp/,innovative solutions,japan,management consulting,4.30,29,2014
1307,https://www.soe-ele.com/,soe,taiwan,technology,56.65,"1,780",1996
1308,https://www.xilnex.com/,xilnex,malaysia,technology,2.36,106,2007
1309,https://www.arabianpetroleum.co.in/,arabian petroleum,india,chemicals,11.91,114,2006
1310,https://www.gift-group.co.jp/english/,gift inc.,japan,restaurants,83.21,306,2009
1311,https://www.b2digit.com/,b2digit,france,technology,"1,978,128",12,2016
1312,https://www.amillionads.com/,a million ads,uk,advertising,"4,882,837",47,2015
1313,https://www.virta.global,liikennevirta,finland,technology,"7,117,194",90,2013
1314,https://www.novafacility.it,nova facility,italy,support services,7.7,102,2002
1315,https://www.koenigskinder.de/,königskinder immobilien,germany,property,7.50,44,2014
1316,https://www.d-connect.net/,data connect technologies,singapore,technology,5.43,52,2003
1317,https://www.qxyresources.com/,qxy resources,singapore,construction,39.66,103,2004
1318,not found,major power technology,taiwan,technology,5.47,not found,2011
1319,https://okwave.com/,okwave,japan,support services,44.08,160,1999
1320,http://resonantnetworks.com/,resonant networks,singapore,telecoms,3.91,18,2013
1321,https://www.woodwatch.com/en/,woodwatch,the netherlands,retail,"5,590,390",25,2013
1322,https://www.3zehn.net,3zehn auto discount,germany,automobiles,"11,377,000",9,2016
1323,https://www.goodbarber.com,goodbarber,france,technology,3.5,45,2009
1324,https://www.macropix.it/,macropix,italy,technology,6.66,14,2013
1325,https://www.legaseed.co.jp/,legaseed,japan,management consulting,6.85,54,2013
1326,http://www.mayfarm.co.kr/,io-studio & vision,south korea,technology,2.02,15,2016
1327,https://www.getforked.in/,fork media group,india,advertising,11.22,265,2013
1328,https://www.datasection.co.jp/,data section,japan,technology,10.74,125,2000
1329,http://www.wistronits.com/,wistron information technology and,taiwan,technology,172.13,not found,1992
1330,https://fenetresfermeturesdudoubs.com/,fenêtres du doubs,france,construction,"2,238,347",12,2010
1331,https://www.sixth-sense.ai,sixth sense,italy,technology,"2,610,955",5,2015
1332,https://www.fbmsrl.net,fb.m. s.r.l.,italy,support services,5.3,70,2012
1333,https://www.new-systems.at/,new systems handelsgmbh,austria,personal & household goods,4.00,4,2009
1334,https://www.info-tech.com.sg/,info-tech systems integrators,singapore,technology,10.97,66,2007
1335,https://wantedlyinc.com/ja,wantedly,japan,technology,28.98,123,2010
1336,https://corp.karadanote.jp/,karadanote,japan,technology,6.86,30,2008
1337,https://www.brainpad.co.jp/,brainpad,japan,technology,52.18,372,2004
1338,http://www.rewindnetworks.com/,rewind networks,singapore,media,5.48,12,2012
1339,https://maveric-systems.com/,maveric systems,india,technology,47.96,1647,2000
1340,https://www.koesea-gmbh.de/,koesea,germany,construction,"3,400,000",65,2016
1341,https://obido.pl,obido,poland,technology,"2,064,261",42,2015
1342,https://www.cclfruit.es,ccl fruit y vegetales*,spain,transport,4.2,3,2014
1343,not found,rojen commerce*,romania,retail,23.44,37,2015
1344,https://www.yourparkingspace.co.uk/,yourparkingspace,united kingdom,technology,7.30,21,2013
1345,https://hokkyokusei.co.jp/,hokkyokusei corporation,japan,property,34.43,10,2012
1346,https://www.gtpl.net/,gtpl,india,media,236.92,714,2006
1347,http://cygnus-trust.com/,cygnus trust,japan,sales & marketing,17.35,49,2011
1348,https://www.ishanitech.biz/,ishan group,india,telecoms,9.62,619,2007
1349,https://surala.jp/company/,surala,japan,education,10.49,42,2008
1350,https://www.kgisl.com/,kg group,india,technology,26.63,1805,1994
1351,https://www.podium-tech.com/,podium advanced technologies,italy,automobiles,"18,025,740",38,2011
1352,https://www.spegra.hr/en,spegra,croatia,construction,"17,059,791",166,2010
1353,https://wearephenix.com,phenix,france,waste management & recycling,"13,573,944",120,2014
1354,https://www.upgrademedia.it,upgrade,italy,advertising,2.3,3,2014
1355,https://www.infratech-bau.de/,infratech bau,germany,construction,12.80,45,2007
1356,https://www.ndreams.com/,ndreams,united kingdom,games industry,2.01,64,2002
1357,https://www.brainvire.com/,brainvire,india,technology,4.09,429,2012
1358,https://www.infobeans.com/,infobeans,india,technology,26.24,974,2011
1359,https://www.localdigital.com.au/,local digital,australia,advertising,1.90,21,2015
1360,https://www.suppletek.in/,supple tek,india,agricultural commodities,514.08,438,2013
1361,https://rushhourmedia.com/,rush hour media,hong kong,technology,1.01,16,2012
1362,https://www.dvbiomed.com/,déesse vivante biomed,taiwan,beauty,62.42,not found,2011
1363,https://gpainnova.com/,gpainnova,spain,industrial goods,"15,245,617",117,2013
1364,https://www.soluzionetasse.com/,soluzione tasse,italy,management consulting,"18,939,430",23,2016
1365,https://www.sta-portage.com,sta portage,france,technology,"28,033,386",286,2012
1366,https://www.tecnoprogetti.org,tecnoprogetti,italy,construction,6.0,15,2001
1367,https://www.novacartotecnicaroberto.it/,nova cartotecnica roberto.s,italy,industrial goods,2.08,33,2012
1368,http://www.neuhoff-massivbau.de/,neuhoff massivbau,germany,construction,2.06,7,2014
1369,https://xilnex.com/,xilnex,malaysia,technology,3.67,118,2007
1370,https://www.toothlife.co.kr/,"toothlife co., ltd.",south korea,media,4.18,39,2014
1371,https://www.capitalnumbers.com/,capital numbers,india,technology,6.34,416,2012
1372,https://www.insource.co.jp/index.html,insource,japan,education,51.55,470,2002
1373,https://www.snowdome.org.au/,snowdome foundation,australia,health,4.85,6,2010
1374,http://morexindustries.com/,morex industries,india,chemicals,6.31,48,1991
1375,https://www.velocultour.de/,velocultour,germany,retail,"2,458,500",15,2016
1376,https://www.domator24.com,domator24.com,poland,personal & household goods,"16,946,191",65,2002
1377,https://www.idenergias.com,imasd energías,spain,construction,12.6,36,2008
1378,https://www.hr-xp.com/,hr xperience,germany,support services,21.90,860,2015
1379,https://ogrodosfera.pl/,ogrodosfera,poland,ecommerce,5.96,15,2012
1380,https://www.themissinglink.com.au/,the missing link,australia,technology,23.40,60,1997
1381,https://aem.com.sg/,aem holdings,singapore,technology,376.13,645,1992
1382,https://hxkart.com/,hyperxchange,india,retail,3.01,55,2016
1383,http://www.mukkaseafoods.com/,mukka,india,agricultural commodities,82.21,180,2010
1384,https://www.clinuvel.com/,the clinuvel group,australia,pharmaceuticals,24.21,52,2001
1385,https://www.ablaze-corp.com/,ablaze,japan,travel & leisure,2.20,2,2016
1386,https://www.butorpiac.hu/,butorpiac.hu,hungary,ecommerce,"2,184,336",7,2011
1387,https://www.success-solutions.cz/,success solutions,czech republic,technology,"2,633,664",44,2016
1388,https://www.grupoherrerobrigantina.com,herrero brigantina,spain,insurance,"12,848,166",87,2012
1389,https://www.peoplegrapher.com,peoplegrapher,germany,advertising,"4,809,580",11,2016
1390,https://www.machinesbroker.it,machines broker,italy,retail,1.6,3,2013
1391,https://www.velvetmedia.it/,velvet media italia,italy,advertising,3.28,77,2013
1392,https://www.sendcloud.com/,sendcloud,netherlands,ecommerce,33.60,72,2012
1393,https://bestonglobalfoods.com.au/,beston global food company,australia,food & beverage,77.40,233,2015
1394,https://visioncon.co.jp/,vision consulting,japan,management consulting,35.37,401,2014
1395,https://www.kanazawajitsugyou.com/,kanazawa jitsugyou,japan,transport,3.06,38,2006
1396,http://www.gke.com.sg/,gke corporation,singapore,transport,78.63,939,2000
1397,https://www.aidea.com.ph/,aidea,philippines,construction,10.41,245,1995
1398,https://d-connect.net/,data connect technologies,singapore,technology,4.16,45,2003
1399,https://bugbitething.eu/,bug bite thing europe,denmark,health,"1,577,878",1,1989
1400,https://zaraimballaggi.nwksite.com,zara,italy,industrial goods,"1,697,406",4,1984
1401,https://www.smarkets.com,smarkets,united kingdom,fintech,24.2,104,2008
1402,https://www.dsglass.it/,ds glass,italy,retail,6.85,5,2013
1403,https://www.virta.global/,liikennevirta,finland,technology,4.12,50,2013
1404,https://www.qburst.com/,qburst,india,technology,44.91,"1,872",2004
1405,http://www.adefficiency.com/,ad efficiency,south korea,advertising,15.48,120,2012
1406,https://www.major-power.com.tw/,major-power technology,taiwan,industrial goods,9.73,42,2011
1407,http://www.accton.com/,accton,taiwan,technology,"1,791.35",not found,1988
1408,https://www.kkelan.com/,elan,japan,retail,197.80,410,1997
1409,https://www.nuffielddental.com.sg/,nuffield dental holdings,singapore,health,7.88,78,2014
1410,https://dexatel.com/,dexatel,estonia,technology,"11,087,980",24,2015
1411,https://gemco2.webnode.com/,gemco,italy,construction,"3,941,900",6,2015
1412,https://www.truu.com/,truu wasserweik,germany,technology,"17,214,090",62,2011
1413,https://contrader.it,contrader,italy,technology,"2,549,333",38,2012
1414,https://www.clicklearn.com,clicklearn,denmark,technology,2.1,16,2010
1415,https://www.metaminds.com/,metaminds,romania,cyber security,10.65,28,2015
1416,https://prestigecarcenter.fi/,prestige car center,finland,automobiles,4.70,2,2014
1417,https://mukkaproteins.com/,mukka,india,agricultural commodities,81.49,131,2010
1418,https://apparent.com.au/,apparent,australia,advertising,14.74,114,2008
1419,https://www.ergos.in/,ergos the grainbank,india,technology,5.80,300,2012
1420,https://www.kentchem.com/,kenergie,india,chemicals,14.98,28,2004
1421,http://www.eirgenix.com/,eirgenix,taiwan,health,15.39,207,2012
1422,https://www.am-bition.jp/,ambition,japan,property,251.98,271,2007
1423,https://www.amotech.fr/,lyonnaise de construction et renovation,france,construction,"6,640,842",not found,2015
1424,https://www.skills-rh.fr,skills rh,france,management consulting,"12,140,000",50,2012
1425,http://n/a,idrowatt italia,italy,industrial goods,"1,500,000",25,2015
1426,https://www.centroolimpopalermo.it,progetto olimpo,italy,retail,9.1,50,2014
1427,https://www.elandoilandgas.com/,eland oil & gas**,united kingdom,energy,143.27,131,2009
1428,https://www.athenainfonomics.com/,athena infonomics,india,management consulting,2.90,47,2010
1429,https://www.antec.com/,antec,taiwan,games industry,58.06,26,1986
1430,https://www.infobeans.com/,infobeans,india,technology,22.24,791,2011
1431,https://www.izmoltd.com/,izmo,india,sales & marketing,14.37,305,1995
1432,https://www.gousto.co.uk/,gousto,uk,food & beverage,"210,945,370",702,2012
1433,https://www.winterinvenice.co.uk/,winter in venice,uk,beauty,"12,682,062",6,2010
1434,http://www.greenteamsrl.com,green team,italy,energy,"1,925,566",3,2016
1435,https://www.webstarschannel.it,web stars channel,italy,advertising,3.7,20,2013
1436,http://itls.co.hu/,intradelog,hungary,agricultural commodities,3.81,3,2006
1437,https://www.dfi.com/,dfi,taiwan,industrial goods,282.24,725,1981
1438,https://www.nividous.com/,nividous,india,technology,6.13,185,2011
1439,https://highreso.jp/,highreso,japan,technology,6.79,12,2007
1440,https://www.goldenabc.com/,"golden abc, inc.",philippines,fashion,208.16,5649,1988
